random_state,best_l1_ratio,alpha_lasso,alpha_elastic,min_samples_leaf,min_samples_split,n_estimators,c_indices_lasso,mean_c_index_lasso,std_c_index_lasso,c_index_lasso_test,c_indices_elastic_net,mean_c_index_elastic,std_c_index_elastic,c_index_elastic_test,c_indices_rf,mean_c_index_rf,std_c_index_rf,c_index_rf_test,ibs_scores_lasso,mean_ibs_lasso,std_ibs_lasso,ibs_test_lasso,ibs_scores_elastic_net,mean_ibs_elastic,std_ibs_elastic,ibs_test_elastic,ibs_scores_rf,mean_ibs_rf,std_ibs_rf,ibs_test_rf,time_dependent_aucs_lasso,mean_auc_lasso,std_auc_lasso,auc_test_lasso,time_dependent_aucs_elastic_net,mean_auc_elastic,std_auc_elastic,auc_test_elastic,time_dependent_aucs_rf,mean_auc_rf,std_auc_rf,auc_test_rf
30,0.4,[0.010378280425338983],[0.041312893364339826],10,2,500,"[[0.6560509554140127, 0.6005398110661269, 0.4286713286713287]]",0.561754031717156,0.0967940293413144,0.700854700854701,"[[0.6484076433121019, 0.5904183535762483, 0.4286713286713287]]",0.555832441853226,0.0929808258379533,0.700854700854701,"[[0.6478959065190668, 0.7022074814557449, 0.4651892638442249]]",0.604677190429789,0.115465723583761,0.68997668997669,"[[0.10693582659348341, 0.10602871514647089, 0.12850796481908663]]",0.113824168853014,0.0103896137488125,0.104480033358872,"[[0.1091835693471502, 0.1047534062643358, 0.11814192336394212]]",0.110692966325143,0.0055690697583164,0.109665391433125,"[[0.1060039440724731, 0.10356612038749265, 0.13874976863167848]]",0.116106611030548,0.016042031992903,0.103789847112358,"[[0.6445060062765886, 0.6384544755439121, 0.42006588014914686]]",0.567675453989883,0.104404964674849,0.756537899039488,"[[0.653833759504454, 0.6118617149930496, 0.42006588014914686]]",0.561920451548883,0.101759365499755,0.756537899039488,"[[0.673832019556536, 0.7273714104449653, 0.42882168846075147]]",0.610008372820751,0.129969425984738,0.749283254601022
31,0.2,[0.0024258064747073025],[0.01105152256648553],5,2,100,"[[0.734029484029484, 0.4902200488997555, 0.5311704834605598]]",0.585140005463266,0.10659985035471,0.770973963355834,"[[0.734029484029484, 0.4902200488997555, 0.5260814249363868]]",0.583443652621875,0.107482026523355,0.770973963355834,"[[0.5262025444139165, 0.5235261201011434, 0.6226953530654078]]",0.498775006875195,0.0629209306611729,0.799421407907425,"[[0.09536384987542153, 0.14383329173150092, 0.12183618292017262]]",0.120344441509032,0.0198156616137883,0.0780323307015398,"[[0.09593462430182437, 0.1398255831377781, 0.12089029946002762]]",0.118883502299877,0.0179745095995475,0.0796438115693401,"[[0.10013654231129174, 0.1637701826413563, 0.12663770438635913]]",0.130181476446336,0.0260988989004492,0.0765505748063483,"[[0.7492594689955471, 0.5062561287759548, 0.5888811524164979]]",0.614798916729333,0.100884269403779,0.780804204190491,"[[0.7492594689955471, 0.5062561287759548, 0.5783244118891132]]",0.611280003220205,0.101905868622162,0.780804204190491,"[[0.5708161047229011, 0.3905763528829757, 0.6044542415126043]]",0.52194889970616,0.0939039956756476,0.806796048203262
32,0.2,[0.010134114547898719],[0.04836751700665482],10,2,1000,"[[0.6914357682619647, 0.6962481962481962, 0.5566176470588236]]",0.648100537189662,0.0647179998444476,0.705668604651163,"[[0.6914357682619647, 0.6702741702741702, 0.5566176470588236]]",0.639442528531653,0.0591997975818072,0.705668604651163,"[[0.6940659261465901, 0.7606983770607129, 0.5502411338157692]]",0.66356822962246,0.06614038898847,0.722383720930232,"[[0.10864243038174878, 0.1028602561810995, 0.09904617720304634]]",0.103516287921965,0.0039450223490035,0.116155677124249,"[[0.1115444198335158, 0.1042062951691858, 0.09622520600256523]]",0.103991973668422,0.0062558787487644,0.120048878542322,"[[0.10528764865392731, 0.09975840245120361, 0.10431154800685026]]",0.103119199703994,0.0024096212356685,0.117095416005395,"[[0.676215889806413, 0.7049086382968426, 0.661946585664794]]",0.68102370458935,0.017865624419165,0.717484606082992,"[[0.676215889806413, 0.6835305046800096, 0.661946585664794]]",0.673897660050405,0.0089627760548866,0.717484606082992,"[[0.6667620388623589, 0.7712933103462687, 0.6906565455580449]]",0.709570631588891,0.0447213868844083,0.763281532757789
33,0.2,[0.00605446108334472],[0.02632930744313627],15,2,500,"[[0.6224165341812401, 0.6076233183856502, 0.8013595166163142]]",0.677133123061068,0.0880486889934611,0.566545674531155,"[[0.6224165341812401, 0.6076233183856502, 0.8013595166163142]]",0.677133123061068,0.0880486889934611,0.561705989110708,"[[0.7676322491398385, 0.5924052665727602, 0.6672159620585838]]",0.636680434683297,0.0256480422922875,0.609497882637629,"[[0.09168997549079579, 0.10743160720522818, 0.08704787013166397]]",0.0953898176092293,0.0087231801558472,0.128209188145796,"[[0.0901923671312342, 0.10433377086357827, 0.08976474174563832]]",0.0947636265801502,0.0067693654095404,0.129816500456418,"[[0.09048741987773984, 0.10533447346737489, 0.09263576293848691]]",0.0961525520945338,0.0065515700179138,0.127762187207419,"[[0.6737986940174023, 0.6671004881697388, 0.8194758547979134]]",0.720125012328352,0.070304854810808,0.555214663906619,"[[0.6737986940174023, 0.6671004881697388, 0.8194758547979134]]",0.720125012328352,0.070304854810808,0.551134253474081,"[[0.7353215131874304, 0.6430033653279416, 0.6934724494169398]]",0.690599109310771,0.0377434512516268,0.606658951535654
34,0.6,[0.012708339311649743],[0.007974346953216416],5,2,1000,"[[0.6639741518578353, 0.6829073482428115, 0.6536661466458659]]",0.666849215582171,0.0121095406263696,0.625648414985591,"[[0.6922455573505655, 0.6829073482428115, 0.6443057722308893]]",0.673152892608089,0.0207511895703597,0.639481268011527,"[[0.779984436927146, 0.7847265757775346, 0.6563901916915207]]",0.712081454039645,0.0435814390499361,0.51671469740634,"[[0.10100499659721016, 0.0759941118418567, 0.10045215821589623]]",0.0924837555516543,0.011662123015015,0.146583525777157,"[[0.09972411683585206, 0.07495978823518397, 0.103641298359565]]",0.0927750678102003,0.0126984045592199,0.14652383223721,"[[0.10168736666950662, 0.0698034338799675, 0.1112227874752001]]",0.0942378626748914,0.0177108638107813,0.15658833707496,"[[0.6690388564486669, 0.6673509699971679, 0.7416549768362585]]",0.692681601094031,0.0346362612383835,0.638917097202247,"[[0.6939680145160182, 0.6673509699971679, 0.7343024466399048]]",0.69854047705103,0.0275233914623701,0.656410359492091,"[[0.6988422450561289, 0.7975568997577794, 0.7567877682938822]]",0.751062304369264,0.0405029337709472,0.537054900868064
35,0.2,[0.0032325222338728745],[0.012808592944465277],15,2,100,"[[0.7327586206896551, 0.6456859971711457, 0.6242857142857143]]",0.667576777382172,0.0469112463389829,0.551969012265978,"[[0.7327586206896551, 0.6456859971711457, 0.6242857142857143]]",0.667576777382172,0.0469112463389829,0.551969012265978,"[[0.6540566806427638, 0.6134207424384814, 0.6957230841562214]]",0.666015838037006,0.0449143789918712,0.626856036152356,"[[0.09199831037393243, 0.09394747591858824, 0.10685034604659883]]",0.0975987107797065,0.0065901126906815,0.126959595391525,"[[0.0935112607156051, 0.09413422735243658, 0.10458672156393953]]",0.0974107365439937,0.0050805572274778,0.127233282513646,"[[0.09577184718096322, 0.09519674102994866, 0.10170341040985616]]",0.0975573328735893,0.0029411059114768,0.126899494944011,"[[0.7822266603460468, 0.6608778055809489, 0.605205710807342]]",0.682770058911446,0.0739078579981459,0.613179386751456,"[[0.7822266603460468, 0.6608778055809489, 0.605205710807342]]",0.682770058911446,0.0739078579981459,0.613179386751456,"[[0.7789554973094227, 0.5749913922891792, 0.6341028571227776]]",0.662683248907126,0.0856853473669308,0.699192477379022
36,0.2,[0.03455720089084703],[0.17278600445423517],15,2,1000,"[[0.6781767955801105, 0.6130742049469965, 0.6630872483221476]]",0.651446082949752,0.0278235436900275,0.645569620253165,"[[0.6781767955801105, 0.6130742049469965, 0.6630872483221476]]",0.651446082949752,0.0278235436900275,0.645569620253165,"[[0.7870066723051213, 0.6397585518473635, 0.671154687980471]]",0.659827035630186,0.0261999925648459,0.691139240506329,"[[0.12820553519995154, 0.11013921862987387, 0.10177845162380166]]",0.113374401817876,0.0110286745737388,0.101046290333899,"[[0.12879008972366998, 0.11272132097100429, 0.10378513360561611]]",0.115098848100097,0.0103457377392376,0.102513901952569,"[[0.1268711502841848, 0.10668297113940045, 0.09839725994696678]]",0.110650460456851,0.0119581586193148,0.100269205043788,"[[0.7068530670153083, 0.6364143006259788, 0.7751489380831845]]",0.706138768574824,0.0566404306380294,0.651960463600885,"[[0.7068530670153083, 0.6364143006259788, 0.7751489380831845]]",0.706138768574824,0.0566404306380294,0.651960463600885,"[[0.6691471411012779, 0.6857744828665271, 0.7991319241445136]]",0.718017849370773,0.0577565982859367,0.706320751591277
37,0.2,[0.027839581856816956],[0.13919790928408476],5,2,500,"[[0.6035879629629629, 0.6133501259445844, 0.5750591016548463]]",0.597332396854131,0.0162460193236333,0.808746048472076,"[[0.6035879629629629, 0.6133501259445844, 0.5750591016548463]]",0.597332396854131,0.0162460193236333,0.808746048472076,"[[0.5554739535104571, 0.7894094807094869, 0.5684944269455081]]",0.602199185727074,0.0506626470870365,0.684404636459431,"[[0.13546988904410714, 0.11688146121153982, 0.11223330834520323]]",0.121528219533617,0.0100392211790228,0.0814498262266196,"[[0.13581020004606048, 0.1168881518834204, 0.1132010823103807]]",0.121966478079954,0.0099040429090096,0.0827294176709234,"[[0.1603776021016828, 0.11057410165026814, 0.12071969761587288]]",0.130557133789275,0.021489199258431,0.0802573453974481,"[[0.6106399267310916, 0.6880352691189681, 0.5481140006094326]]",0.615596398819831,0.0572300346962689,0.809066029254775,"[[0.6106399267310916, 0.6880352691189681, 0.5481140006094326]]",0.615596398819831,0.0572300346962689,0.809066029254775,"[[0.5951439330421859, 0.731232306799041, 0.6018690114977525]]",0.642748417112993,0.0626277665818067,0.666008808447106
38,0.2,[0.004690353467373548],[0.013419963496309785],5,2,1000,"[[0.6737226277372262, 0.6318822023047375, 0.6853625170998632]]",0.663655782380609,0.0229643498960449,0.619436201780415,"[[0.6737226277372262, 0.6318822023047375, 0.6853625170998632]]",0.663655782380609,0.0229643498960449,0.619436201780415,"[[0.7215917704650807, 0.6552486060728187, 0.6536189011761051]]",0.663990584289238,0.0018367477843598,0.663204747774481,"[[0.09089694415680209, 0.11053362551058765, 0.113668983047807]]",0.105033184238399,0.0100774527024428,0.108234211913986,"[[0.09220228919551053, 0.10892980251868453, 0.11277671711272086]]",0.104636269608972,0.0089313153068369,0.109479642161728,"[[0.09477743345245677, 0.10583293337032139, 0.11922885384337274]]",0.106613073555384,0.0099974814766715,0.111003477514458,"[[0.7101505330149814, 0.7021674348772797, 0.6617034857724872]]",0.691340484554916,0.0212084297169987,0.609586050538942,"[[0.7101505330149814, 0.7021674348772797, 0.6617034857724872]]",0.691340484554916,0.0212084297169987,0.609586050538942,"[[0.6881420479748956, 0.7548864942116454, 0.682254296040354]]",0.708427612742298,0.0329392082099515,0.674650498923562
39,0.2,[0.026872771785042913],[0.13436385892521455],10,2,100,"[[0.7072992700729926, 0.505722460658083, 0.713953488372093]]",0.64232507303439,0.0966308264696679,0.634217335058215,"[[0.7072992700729926, 0.505722460658083, 0.713953488372093]]",0.64232507303439,0.0966308264696679,0.634217335058215,"[[0.674772152769177, 0.5556640764644065, 0.7183679146095561]]",0.651048636139591,0.0742868614101756,0.691461836998706,"[[0.10500201658793847, 0.10208299659386703, 0.09737120491228365]]",0.101485406031363,0.003143793628471,0.128147696506878,"[[0.1065864779836399, 0.10074071938392277, 0.09759380814195455]]",0.101640335169839,0.0037259458881463,0.131120273665508,"[[0.09880409636629313, 0.11105334208582598, 0.0956910788491498]]",0.10184950576709,0.0066310216282801,0.125488723575177,"[[0.7314761738400613, 0.5007027510634763, 0.7317141447618756]]",0.654631023221804,0.108843768416865,0.625427365414202,"[[0.7314761738400613, 0.5007027510634763, 0.7317141447618756]]",0.654631023221804,0.108843768416865,0.625427365414202,"[[0.7645579853872498, 0.5680988623270543, 0.7011560092217258]]",0.677937618978677,0.081867238023946,0.668423662450128
40,0.4,[0.03866211198384265],[0.09665527995960664],15,2,500,"[[0.606318347509113, 0.7169559412550067, 0.6522811344019729]]",0.658518474388698,0.0453824312192347,0.607497741644083,"[[0.606318347509113, 0.7169559412550067, 0.6522811344019729]]",0.658518474388698,0.0453824312192347,0.607497741644083,"[[0.6380463296327101, 0.7549396839589491, 0.6403929568329451]]",0.64339960782612,0.0076963555284261,0.668473351400181,"[[0.12244158722290042, 0.12098915315752438, 0.10208831842321904]]",0.115173019601215,0.0092712618654508,0.0893507803519496,"[[0.12308029087097952, 0.12103641169018345, 0.103631196585807]]",0.115915966382323,0.008726627345524,0.0902893496981631,"[[0.1284341749723181, 0.11475453503980668, 0.10318097722631418]]",0.115456562412813,0.0103215189749064,0.0863540503274749,"[[0.6495474844830089, 0.7441159005268897, 0.6773994061091982]]",0.690354263706366,0.0396792773773607,0.631882195775119,"[[0.6495474844830089, 0.7441159005268897, 0.6773994061091982]]",0.690354263706366,0.0396792773773607,0.631882195775119,"[[0.6891731982184197, 0.715702234935879, 0.685049298312898]]",0.696641577155732,0.013582664045677,0.659739917604016
41,0.2,[0.02124090018586554],[0.10620450092932769],5,2,1000,"[[0.5, 0.4886018237082067, 0.5811965811965812]]",0.523266134968263,0.0412264644442036,0.412492803684513,"[[0.5, 0.4886018237082067, 0.5811965811965812]]",0.523266134968263,0.0412264644442036,0.412492803684513,"[[0.5531370343656553, 0.6672666371165055, 0.7157539677243157]]",0.601446505823213,0.0633623563720401,0.674438687392055,"[[0.090711140945099, 0.0985449443436094, 0.09600968647118412]]",0.0950885905866308,0.0032637843212069,0.148318533774892,"[[0.090711140945099, 0.09715330589488319, 0.09603953054872966]]",0.0946346591295706,0.0028113602980685,0.148171539794869,"[[0.09554031281904093, 0.10183466371179561, 0.10640316587326402]]",0.101259380801367,0.0044533588027977,0.145672599921112,"[[0.5, 0.5047595679375246, 0.5724990159325468]]",0.525752861290024,0.0331115851038573,0.42133156720897,"[[0.5, 0.5047595679375246, 0.5724990159325468]]",0.525752861290024,0.0331115851038573,0.42133156720897,"[[0.6400011352504579, 0.6660420602351886, 0.6380207146454129]]",0.64802130337702,0.0127682229186145,0.695971885852556
42,0.6,[0.035551560344924286],[0.05925260057487382],5,2,500,"[[0.6357758620689655, 0.6112398609501738, 0.6367239101717305]]",0.627913211063623,0.0117961901139178,0.68431855500821,"[[0.6357758620689655, 0.6112398609501738, 0.6367239101717305]]",0.627913211063623,0.0117961901139178,0.68431855500821,"[[0.7475802925587192, 0.5679036517000503, 0.647918073168249]]",0.593989119228116,0.0189400474643025,0.645320197044335,"[[0.09996670896868165, 0.12299199118153667, 0.11616840986976097]]",0.11304237000666,0.0096564313340791,0.106362617558291,"[[0.10002143008801576, 0.12343111645505377, 0.11620537135607027]]",0.11321930596638,0.0097874339106973,0.106646964015684,"[[0.09790523118371673, 0.13885810270101268, 0.12739110115885643]]",0.121384811681195,0.0172499479486197,0.10030501667241,"[[0.7123958228689088, 0.5925222869772852, 0.6441439598214556]]",0.649687356555883,0.0490948950999085,0.729694725207244,"[[0.7123958228689088, 0.5925222869772852, 0.6441439598214556]]",0.649687356555883,0.0490948950999085,0.729694725207244,"[[0.6824729379993395, 0.5254666263949356, 0.5903132697562855]]",0.59941761138352,0.0644200395749327,0.710326909584871
