time,nri_event,nri_nonevent,nri_total,percentile,random_state,model
44.1,0.0,-0.0961538461538461,-0.0961538461538461,50,8,random_forest
54.5,,0.037037037037037,,75,8,random_forest
33.2,-0.5,0.3333333333333333,-0.1666666666666666,25,8,LASSO
44.1,0.0,0.1153846153846153,0.1153846153846153,50,8,LASSO
54.5,,0.1481481481481481,,75,8,LASSO
33.2,0.0,0.0,0.0,25,8,RIDGE
44.1,0.0,0.0,0.0,50,8,RIDGE
54.5,,0.0,,75,8,RIDGE
33.2,-0.5,0.3333333333333333,-0.1666666666666666,25,8,ELASTIC_NET
44.1,0.0,0.0961538461538461,0.0961538461538461,50,8,ELASTIC_NET
54.5,,0.1111111111111111,,75,8,ELASTIC_NET
32.0,0.0,-0.1794871794871795,-0.1794871794871795,25,9,random_forest
44.3,0.0,-0.173076923076923,-0.173076923076923,50,9,random_forest
58.6,0.0,-0.1538461538461538,-0.1538461538461538,75,9,random_forest
32.0,0.0,-0.0128205128205128,-0.0128205128205128,25,9,LASSO
44.3,0.0,-0.0576923076923076,-0.0576923076923076,50,9,LASSO
58.6,0.0,0.2307692307692307,0.2307692307692307,75,9,LASSO
32.0,0.0,0.0,0.0,25,9,RIDGE
44.3,0.0,0.0,0.0,50,9,RIDGE
58.6,0.0,0.0,0.0,75,9,RIDGE
32.0,0.0,0.0,0.0,25,9,ELASTIC_NET
44.3,0.0,0.0,0.0,50,9,ELASTIC_NET
58.6,0.0,0.0,0.0,75,9,ELASTIC_NET
32.0,1.0,-0.1538461538461538,0.8461538461538461,25,10,random_forest
48.3,0.0,0.0,0.0,50,10,random_forest
59.7,,0.2222222222222222,,75,10,random_forest
32.0,0.0,0.1025641025641025,0.1025641025641025,25,10,LASSO
48.3,0.0,-0.1296296296296296,-0.1296296296296296,50,10,LASSO
59.7,,-0.074074074074074,,75,10,LASSO
32.0,0.0,0.0,0.0,25,10,RIDGE
48.3,0.0,0.0,0.0,50,10,RIDGE
59.7,,0.0,,75,10,RIDGE
32.0,0.0,0.0641025641025641,0.0641025641025641,25,10,ELASTIC_NET
48.3,0.0,-0.0185185185185185,-0.0185185185185185,50,10,ELASTIC_NET
59.7,,0.1111111111111111,,75,10,ELASTIC_NET
34.4,-0.5,0.2692307692307692,-0.2307692307692307,25,11,random_forest
42.7,0.0,0.0,0.0,50,11,random_forest
57.3,,0.037037037037037,,75,11,random_forest
34.4,0.0,0.5128205128205128,0.5128205128205128,25,11,LASSO
42.7,0.0,0.5769230769230769,0.5769230769230769,50,11,LASSO
57.3,,0.6296296296296297,,75,11,LASSO
34.4,0.0,0.0,0.0,25,11,RIDGE
42.7,0.0,0.0,0.0,50,11,RIDGE
57.3,,0.0,,75,11,RIDGE
34.4,0.0,0.0128205128205128,0.0128205128205128,25,11,ELASTIC_NET
42.7,0.0,0.0576923076923076,0.0576923076923076,50,11,ELASTIC_NET
57.3,,0.037037037037037,,75,11,ELASTIC_NET
36.5,0.0,-0.1666666666666666,-0.1666666666666666,25,12,random_forest
44.6,,-0.2641509433962264,,50,12,random_forest
54.9,,-0.2222222222222222,,75,12,random_forest
