time,nri_event,nri_nonevent,nri_total,percentile,random_state,model
59.1,0.0,0.1147540983606557,0.1147540983606557,75,8,random_forest
34.6,-0.25,0.3966480446927374,0.1466480446927374,25,8,LASSO
45.3,0.0,0.4878048780487805,0.4878048780487805,50,8,LASSO
59.1,0.0,0.3278688524590163,0.3278688524590163,75,8,LASSO
34.6,0.0,0.0,0.0,25,8,RIDGE
45.3,0.0,0.0,0.0,50,8,RIDGE
59.1,0.0,0.0,0.0,75,8,RIDGE
34.6,-0.25,0.4078212290502793,0.1578212290502793,25,8,ELASTIC_NET
45.3,0.0,-0.2276422764227642,-0.2276422764227642,50,8,ELASTIC_NET
59.1,0.0,-0.3114754098360656,-0.3114754098360656,75,8,ELASTIC_NET
34.625,-0.1666666666666666,0.4,0.2333333333333333,25,9,random_forest
45.3,0.0,0.5573770491803278,0.5573770491803278,50,9,random_forest
57.4,,0.4677419354838709,,75,9,random_forest
34.625,0.3333333333333333,-0.76,-0.4266666666666667,25,9,LASSO
45.3,-1.0,-0.1967213114754098,-1.1967213114754098,50,9,LASSO
57.4,,-0.2741935483870967,,75,9,LASSO
34.625,0.0,0.0,0.0,25,9,RIDGE
45.3,0.0,0.0,0.0,50,9,RIDGE
57.4,,0.0,,75,9,RIDGE
34.625,0.3333333333333333,-0.7542857142857143,-0.420952380952381,25,9,ELASTIC_NET
45.3,-1.0,-0.1967213114754098,-1.1967213114754098,50,9,ELASTIC_NET
57.4,,-0.2741935483870967,,75,9,ELASTIC_NET
34.6,-0.1666666666666666,0.3579545454545454,0.1912878787878788,25,10,random_forest
43.25,0.0,0.3697478991596639,0.3697478991596639,50,10,random_forest
55.675,0.0,0.2,0.2,75,10,random_forest
34.6,-0.1666666666666666,0.5227272727272727,0.3560606060606061,25,10,LASSO
43.25,0.0,0.3109243697478991,0.3109243697478991,50,10,LASSO
55.675,0.0,-0.2,-0.2,75,10,LASSO
34.6,0.0,0.0,0.0,25,10,RIDGE
43.25,0.0,0.0,0.0,50,10,RIDGE
55.675,0.0,0.0,0.0,75,10,RIDGE
34.6,-0.1666666666666666,0.5227272727272727,0.3560606060606061,25,10,ELASTIC_NET
43.25,0.0,-0.1764705882352941,-0.1764705882352941,50,10,ELASTIC_NET
55.675,0.0,-0.2,-0.2,75,10,ELASTIC_NET
34.6,0.1666666666666666,0.2556818181818182,0.4223484848484848,25,11,random_forest
45.6,0.0,0.325,0.325,50,11,random_forest
58.975,0.0,0.2166666666666666,0.2166666666666666,75,11,random_forest
34.6,-0.1666666666666666,0.4659090909090909,0.2992424242424242,25,11,LASSO
