random_state,best_l1_ratio,alpha_lasso,alpha_elastic,min_samples_leaf,min_samples_split,n_estimators,c_indices_lasso,mean_c_index_lasso,std_c_index_lasso,c_index_lasso_test,c_indices_elastic_net,mean_c_index_elastic,std_c_index_elastic,c_index_elastic_test,c_indices_rf,mean_c_index_rf,std_c_index_rf,c_index_rf_test,ibs_scores_lasso,mean_ibs_lasso,std_ibs_lasso,ibs_test_lasso,ibs_scores_elastic_net,mean_ibs_elastic,std_ibs_elastic,ibs_test_elastic,ibs_scores_rf,mean_ibs_rf,std_ibs_rf,ibs_test_rf,time_dependent_aucs_lasso,mean_auc_lasso,std_auc_lasso,auc_test_lasso,time_dependent_aucs_elastic_net,mean_auc_elastic,std_auc_elastic,auc_test_elastic,time_dependent_aucs_rf,mean_auc_rf,std_auc_rf,auc_test_rf
38,0.2,[0.0067610026820908225],[0.007629858188988417],15,2,1000,"[[0.6656934306569343, 0.6318822023047375, 0.6203830369357045]]",0.639319556632459,0.0192309407698509,0.619436201780415,"[[0.6656934306569343, 0.6318822023047375, 0.6203830369357045]]",0.639319556632459,0.0192309407698509,0.619436201780415,"[[0.7026516943982951, 0.6167775938567845, 0.6575626723159169]]",0.621904738148452,0.0113439160684524,0.619436201780415,"[[0.09290043503824237, 0.10392940863286497, 0.10640606979260975]]",0.101078637821239,0.0058705884540312,0.113571443811469,"[[0.09266749639023801, 0.10396786271915447, 0.10559327947339808]]",0.100742879527597,0.005748585595176,0.113342930444085,"[[0.09314225679508653, 0.1052506338520098, 0.1085199201562856]]",0.102304270267794,0.0066145761461782,0.116952968752435,"[[0.653839417520274, 0.6045119048600498, 0.6582111311832902]]",0.638854151187871,0.0243491325268947,0.621938364333072,"[[0.653839417520274, 0.6045119048600498, 0.6582111311832902]]",0.638854151187871,0.0243491325268947,0.621938364333072,"[[0.6461459856941154, 0.5836161427478064, 0.6582111311832902]]",0.629324419875071,0.0326938004559053,0.621938364333072
39,0.2,[0.0069539673498662715],[0.03024103083391409],10,2,100,"[[0.6284671532846715, 0.6745350500715308, 0.5899224806201551]]",0.630974894658786,0.0345884210142696,0.58117723156533,"[[0.6284671532846715, 0.6745350500715308, 0.5899224806201551]]",0.630974894658786,0.0345884210142696,0.58117723156533,"[[0.7155620344691409, 0.5746506760452496, 0.6091671625526321]]",0.602362591368371,0.0184654789088072,0.58117723156533,"[[0.0978607168361334, 0.10132901917752818, 0.09894700617072635]]",0.0993789140614626,0.0014484908473744,0.128906555195011,"[[0.10189794853377795, 0.09986241723837766, 0.09709825695126316]]",0.0996195409078062,0.0019669776317622,0.130056636422452,"[[0.09535644746861734, 0.10032549381473076, 0.10206941173898103]]",0.099250451007443,0.0028440300164755,0.126732212639885,"[[0.6125570982618391, 0.6864882449557214, 0.6010973926240699]]",0.63338091194721,0.0378428577830635,0.544526607333329,"[[0.6125570982618391, 0.6864882449557214, 0.6010973926240699]]",0.63338091194721,0.0378428577830635,0.544526607333329,"[[0.6125570982618391, 0.6012650317879631, 0.6010973926240699]]",0.604973174224624,0.0053630808045378,0.544526607333329
40,0.2,[0.013772877507865997],[0.05717242435380039],10,2,100,"[[0.5552855407047388, 0.6722296395193591, 0.6294697903822442]]",0.618994990202114,0.0483133635136364,0.617886178861789,"[[0.5552855407047388, 0.6722296395193591, 0.6294697903822442]]",0.618994990202114,0.0483133635136364,0.617886178861789,"[[0.562315462136846, 0.7694410762495284, 0.6404584205660577]]",0.618994990202114,0.0483133635136364,0.632339656729901,"[[0.12778450705042904, 0.11734515556953083, 0.10052970623453679]]",0.115219789618165,0.0112277610471814,0.0871679729481501,"[[0.12469039643838203, 0.11929128546530475, 0.10282073184931831]]",0.115600804584335,0.0093018024833591,0.0891099236867461,"[[0.12500350815189365, 0.11169272600403438, 0.09988551207902555]]",0.112193915411651,0.0102605011182328,0.0837899460902081,"[[0.5428633631800589, 0.6930205147194771, 0.5326912116592054]]",0.589525029852914,0.073300089620066,0.640903311375715,"[[0.5428633631800589, 0.6930205147194771, 0.5326912116592054]]",0.589525029852914,0.073300089620066,0.640903311375715,"[[0.5428633631800589, 0.6930205147194771, 0.5326912116592054]]",0.589525029852914,0.073300089620066,0.654776311471561
41,0.2,[0.0023249936461850126],[0.0016478092112181249],5,2,100,"[[0.7068145800316957, 0.6884498480243161, 0.6205128205128205]]",0.671925749522944,0.0371194719563351,0.569084628670121,"[[0.7068145800316957, 0.6884498480243161, 0.6205128205128205]]",0.671925749522944,0.0371194719563351,0.569084628670121,"[[0.7100720767550173, 0.48280587009968995, 0.7015222042574892]]",0.671925749522944,0.0371194719563351,0.569084628670121,"[[0.07909156268480928, 0.09063993606080985, 0.08571112724752121]]",0.0851475419977134,0.0047314165009526,0.144106047990356,"[[0.0788311287287313, 0.09042983526573467, 0.08568771309112166]]",0.0849828923618625,0.0047613077705028,0.14412100840683,"[[0.08269577347699145, 0.09562517362328458, 0.08731285099468042]]",0.0885445993649854,0.005349781931478,0.147778147478412,"[[0.6499688659383034, 0.5372755112820828, 0.6206546811862398]]",0.602633019468875,0.0477391053135652,0.602323592099916,"[[0.6499688659383034, 0.5372755112820828, 0.6206546811862398]]",0.602633019468875,0.0477391053135652,0.602323592099916,"[[0.6499688659383034, 0.5372755112820828, 0.6206546811862398]]",0.602633019468875,0.0477391053135652,0.602323592099916
42,0.2,[0.008039926310257598],[0.036628407079098764],5,2,100,"[[0.6738505747126436, 0.4901506373117034, 0.6109643328929987]]",0.591655181639115,0.0762279443156569,0.6876026272578,"[[0.6738505747126436, 0.4901506373117034, 0.6109643328929987]]",0.591655181639115,0.0762279443156569,0.6876026272578,"[[0.4131849327348975, 0.5532351052022211, 0.5704306078193527]]",0.604633063369207,0.0539274204024316,0.692528735632184,"[[0.09949518391270554, 0.12940858973319672, 0.11585961562305284]]",0.114921129756318,0.0122301138925439,0.0991217661861774,"[[0.09977224228348905, 0.126151165091424, 0.11608102537779194]]",0.114001477584235,0.0108690778939157,0.103631504485363,"[[0.09546223034829489, 0.12958673004521484, 0.11480314878747912]]",0.113284036393663,0.0139726195763967,0.0945140380671669,"[[0.6745704532312865, 0.434359007938511, 0.6321660639575485]]",0.580365175042449,0.104683280045755,0.663344235893717,"[[0.6745704532312865, 0.434359007938511, 0.6321660639575485]]",0.580365175042449,0.104683280045755,0.663344235893717,"[[0.6449944391163214, 0.4895615240152045, 0.65037864104834]]",0.594978201393289,0.0745732494919704,0.670763631332475
43,0.2,[0.01904698787378459],[0.08283049353048581],10,2,100,"[[0.6411338962605548, 0.7446172248803827, 0.582942097026604]]",0.656231072722514,0.0668613256149201,0.498756218905473,"[[0.6411338962605548, 0.7446172248803827, 0.582942097026604]]",0.656231072722514,0.0668613256149201,0.498756218905473,"[[0.6439349299136183, 0.7566644666746204, 0.7006720504686322]]",0.656231072722514,0.0668613256149201,0.498756218905473,"[[0.1292942423477389, 0.10807551140070266, 0.1041096222737989]]",0.11382645867408,0.0110565611885146,0.0985501807943619,"[[0.1255760390129948, 0.11006254627123466, 0.105846808329231]]",0.11382846453782,0.0084832085571534,0.0973284391643008,"[[0.1301912767901618, 0.09568872450525669, 0.10418090699753135]]",0.110020302764317,0.0146783385920436,0.10085138437579,"[[0.6732719410508659, 0.6929871395448401, 0.6272762718359773]]",0.664511784143894,0.027532221069612,0.476804517928314,"[[0.6732719410508659, 0.6929871395448401, 0.6272762718359773]]",0.664511784143894,0.027532221069612,0.476804517928314,"[[0.6732719410508659, 0.6929871395448401, 0.6272762718359773]]",0.664511784143894,0.027532221069612,0.476804517928314
44,0.2,[0.010343215608724874],[0.04712176420571252],5,2,100,"[[0.7064965197215777, 0.5720606826801518, 0.5462724935732648]]",0.608276565324998,0.0702454138745146,0.64333652924257,"[[0.7064965197215777, 0.5720606826801518, 0.5462724935732648]]",0.608276565324998,0.0702454138745146,0.64333652924257,"[[0.7255715459288234, 0.4955446689749522, 0.5985320899824437]]",0.612143541349747,0.0756568145982949,0.619367209971237,"[[0.11779165422681173, 0.11344899325154813, 0.11378802482494794]]",0.115009557434436,0.0019721025199096,0.0876795624849398,"[[0.12140416484763075, 0.11373157019840659, 0.11142206713160437]]",0.115519267392547,0.0042667290083879,0.0890830613097333,"[[0.1057383573833066, 0.11684040822343633, 0.11035570746881108]]",0.110978157691851,0.0045537139731819,0.086977470322553,"[[0.6969076982217779, 0.5618593511695757, 0.5436888967234226]]",0.600818648704925,0.0683489596676936,0.682705203020838,"[[0.6969076982217779, 0.5618593511695757, 0.5436888967234226]]",0.600818648704925,0.0683489596676936,0.682705203020838,"[[0.710592473377435, 0.5618593511695757, 0.5436888967234226]]",0.605380240423478,0.0747651961189753,0.687570637353364
45,0.2,[0.010678145426437516],[0.050964036184082774],5,2,100,"[[0.5703022339027596, 0.6517189835575485, 0.5745672436750998]]",0.598862820378469,0.0374154875829036,0.638768115942029,"[[0.5939553219448095, 0.6517189835575485, 0.5745672436750998]]",0.606747183059153,0.0327701238406645,0.638768115942029,"[[0.5596464813401506, 0.5430843113796122, 0.5801474697545462]]",0.601354100896656,0.0409352015690071,0.669202898550725,"[[0.10169047254146854, 0.10255419464217688, 0.10777204343824207]]",0.104005570207296,0.0026865398336136,0.110226566289594,"[[0.1036705071849677, 0.10402080971513646, 0.10702543348339774]]",0.104905583461167,0.0015057669260155,0.111733622931482,"[[0.10209348897158174, 0.0968215724785675, 0.10684542979216916]]",0.101920163747439,0.0040940574890813,0.110284601878765,"[[0.5995313146391115, 0.7345838519725397, nan]]",,,0.617986174605438,"[[0.5904926485076629, 0.7345838519725397, nan]]",,,0.617986174605438,"[[0.5995313146391115, 0.6585842974648942, nan]]",,,0.655643153412347
46,0.2,[0.0028435163911137112],[0.0025430271269163236],5,2,100,"[[0.643719806763285, 0.6196777905638665, 0.5567144719687093]]",0.60670402309862,0.0366853381462836,0.660079051383399,"[[0.643719806763285, 0.6196777905638665, 0.5567144719687093]]",0.60670402309862,0.0366853381462836,0.660079051383399,"[[0.7066012494623495, 0.6316481428654139, 0.5605356530528335]]",0.611681380139352,0.050449896458211,0.678853754940711,"[[0.104873867293686, 0.11090440223031944, 0.11263082246142458]]",0.109469697328477,0.0033252941709574,0.0858919972407515,"[[0.10434109437403448, 0.1106739374919321, 0.11263696918872006]]",0.109217333684896,0.0035399299167486,0.0856704676000946,"[[0.103863520088091, 0.110275355634069, 0.11598382650367094]]",0.110040900741944,0.0049508708812503,0.0839545951825273,"[[0.6530179669976651, 0.5139271151596336, nan]]",,,0.661826019576593,"[[0.6530179669976651, 0.5139271151596336, nan]]",,,0.661826019576593,"[[0.6839254195957062, 0.5139271151596336, nan]]",,,0.672591197315552
47,0.2,[0.0027664736303958668],[0.0029800933791916547],5,2,500,"[[0.6200631911532386, 0.5723951285520974, 0.661608497723824]]",0.618022272476387,0.0364497857472152,0.614481409001957,"[[0.6200631911532386, 0.5723951285520974, 0.661608497723824]]",0.618022272476387,0.0364497857472152,0.614481409001957,"[[0.4765921379091765, 0.5793580393292841, 0.7361036648630134]]",0.618022272476387,0.0364497857472152,0.655577299412916,"[[0.10186006080931052, 0.11113442882236899, 0.09164881951936137]]",0.101547769717014,0.0079580310283432,0.127240835604451,"[[0.10186006105902737, 0.11090549934554583, 0.09075936223123478]]",0.101174974211936,0.0082388801078867,0.126810323010993,"[[0.1023417681927249, 0.11241595656335272, 0.09237240347145151]]",0.102376709409176,0.0081827835852037,0.131070703520036,"[[0.6284911915011394, 0.557668405388631, 0.6286704121324616]]",0.604943336340744,0.033428504327933,0.569094778555851,"[[0.6284911915011394, 0.557668405388631, 0.6286704121324616]]",0.604943336340744,0.033428504327933,0.569094778555851,"[[0.6284911915011394, 0.557668405388631, 0.6286704121324616]]",0.604943336340744,0.033428504327933,0.615304661519342
48,0.2,[0.008856278613239042],[0.04034755615082777],5,2,100,"[[0.5901988636363636, 0.572039072039072, 0.6504481434058899]]",0.604228693027108,0.0335124126526449,0.661948376353039,"[[0.5901988636363636, 0.572039072039072, 0.6504481434058899]]",0.604228693027108,0.0335124126526449,0.661948376353039,"[[0.6208771589394522, 0.5528573153530856, 0.6944777235471011]]",0.613737181408836,0.052353679645646,0.678601165695254,"[[0.09006474683092923, 0.1275728169164919, 0.13986146807943664]]",0.119166343942286,0.0211806508032674,0.093743081889292,"[[0.09197239548952875, 0.1226890497787424, 0.13776222295666524]]",0.117474556074979,0.0190537884825647,0.0976245165318211,"[[0.08945963472210668, 0.14758564436117014, 0.1433227993928786]]",0.126789359492052,0.0264534084175154,0.089083227665004,"[[0.6093293537930852, 0.5310361746134227, 0.6085898854746485]]",0.582985137960386,0.036734704735137,0.639777863783405,"[[0.6093293537930852, 0.5310361746134227, 0.6085898854746485]]",0.582985137960386,0.036734704735137,0.639777863783405,"[[0.6093293537930852, 0.5623218700427314, 0.6515389477745552]]",0.607730057203457,0.0364402712388164,0.656394237853061
49,0.2,[0.005454104115611969],[0.005875255554860056],5,2,100,"[[0.6383374689826302, 0.5950196592398427, 0.7058465286236297]]",0.646401218948701,0.0456027542442283,0.574074074074074,"[[0.6383374689826302, 0.5950196592398427, 0.7058465286236297]]",0.646401218948701,0.0456027542442283,0.574074074074074,"[[0.666350429217301, 0.5590578793869776, 0.6985687762260302]]",0.646401218948701,0.0456027542442283,0.564814814814815,"[[0.10680440771724005, 0.10883818903703824, 0.11226545414995566]]",0.109302683634745,0.0022535266374496,0.0852925371853704,"[[0.10679916868789074, 0.1086679278183782, 0.11194437858633281]]",0.109137158364201,0.0021265667484792,0.0852183094938809,"[[0.10742753242996704, 0.10785230054974564, 0.1089666656550961]]",0.108082166211603,0.0006490307840926,0.0866807031735204,"[[0.6692904861370431, 0.5755671447006054, 0.6967224498624021]]",0.64719336023335,0.0518707639048867,0.636277904131169,"[[0.6692904861370431, 0.5755671447006054, 0.6967224498624021]]",0.64719336023335,0.0518707639048867,0.636277904131169,"[[0.6692904861370431, 0.5755671447006054, 0.6967224498624021]]",0.64719336023335,0.0518707639048867,0.633473521799341
50,0.2,[0.002982792239735247],[0.003067074477131193],5,2,100,"[[0.6313755795981453, 0.5926829268292683, 0.6744]]",0.632819502142471,0.0333764757090298,0.62216404886562,"[[0.6313755795981453, 0.5926829268292683, 0.6744]]",0.632819502142471,0.0333764757090298,0.62216404886562,"[[0.5049111319920804, 0.7197360611149096, 0.6846375160278589]]",0.579165107249218,0.0735119847548316,0.612274578243165,"[[0.09410016784430887, 0.11316180512901372, 0.085074779721103]]",0.0974455842314752,0.0117079490708605,0.137331859717364,"[[0.09373652827716379, 0.11316192661527927, 0.08494837003290563]]",0.0972822749751162,0.0117878591070425,0.137177267647809,"[[0.09707500605135556, 0.11350051479317698, 0.08321925724174072]]",0.0979315926954244,0.0123771010400443,0.137373678164013,"[[0.6610047581173506, 0.5551912566666365, 0.7188319468554295]]",0.645009320546472,0.0677567186763499,0.609480964666049,"[[0.6610047581173506, 0.5551912566666365, 0.7188319468554295]]",0.645009320546472,0.0677567186763499,0.609480964666049,"[[0.5446592323140038, 0.5464537543224007, 0.7218302796359776]]",0.604314422090794,0.083099489201176,0.627701166897339
51,0.2,[0.008395679237410886],[0.03651066821518474],10,2,100,"[[0.589238845144357, 0.5071707953063885, 0.7100719424460432]]",0.602160527632263,0.0833364517538619,0.630616907844631,"[[0.589238845144357, 0.5071707953063885, 0.7100719424460432]]",0.602160527632263,0.0833364517538619,0.630616907844631,"[[0.5957528278314098, 0.5067531706749557, 0.5932267181403919]]",0.602160527632263,0.0833364517538619,0.630616907844631,"[[0.10799788195431867, 0.1048688595862539, 0.1164506011552818]]",0.109772447565285,0.004891897843963,0.11076973571107,"[[0.10759606713992095, 0.10358387021975997, 0.11659590705167931]]",0.109258614803787,0.0054406693325837,0.114292242121947,"[[0.1065172338687775, 0.10550931644913429, 0.11084348052560784]]",0.107623343614507,0.0023138619486164,0.108038648372308,"[[0.5933945129166426, 0.4222404139653191, 0.6799695559438196]]",0.56520149427526,0.107089409315545,0.624872410661718,"[[0.5933945129166426, 0.4222404139653191, 0.6799695559438196]]",0.56520149427526,0.107089409315545,0.624872410661718,"[[0.5933945129166426, 0.4222404139653191, 0.6799695559438196]]",0.56520149427526,0.107089409315545,0.624872410661718
52,0.2,[0.0035868454039936675],[0.0038638120830726975],5,2,100,"[[0.6606145251396648, 0.5703125, 0.559016393442623]]",0.596647806194096,0.0454657846102242,0.633548387096774,"[[0.6606145251396648, 0.5703125, 0.559016393442623]]",0.596647806194096,0.0454657846102242,0.665161290322581,"[[0.6246908015475866, 0.5829075615863764, 0.5541581073989452]]",0.592457862060018,0.0395754327363866,0.667096774193548,"[[0.10463789102742418, 0.09297687718724926, 0.08882476042515779]]",0.0954798428799437,0.006693897858258,0.134946151514554,"[[0.10367918621576726, 0.09299049252378538, 0.08822480077265185]]",0.0949648265040681,0.0064618368572911,0.134615685998621,"[[0.10322441632457723, 0.0940598756090359, 0.08840179059014158]]",0.0952286941745849,0.0061074905400482,0.133891763680851,"[[0.69446561708112, 0.4853025470806419, 0.5743592420711762]]",0.584709135410979,0.0857035109436993,0.662768447289516,"[[0.69446561708112, 0.4853025470806419, 0.5743592420711762]]",0.584709135410979,0.0857035109436993,0.693395760079553,"[[0.6922990152380553, 0.4853025470806419, 0.5743592420711762]]",0.583986934796624,0.0847797295262749,0.684381770052223
53,0.2,[0.004210014521545629],[0.004977267381639037],5,2,100,"[[0.6905864197530864, 0.7621283255086072, 0.5559646539027983]]",0.669559799721497,0.0854691130758614,0.551671732522796,"[[0.6905864197530864, 0.7621283255086072, 0.5559646539027983]]",0.669559799721497,0.0854691130758614,0.551671732522796,"[[0.5263119961225464, 0.7884586978818007, 0.5584623678930827]]",0.669559799721497,0.0854691130758614,0.551671732522796,"[[0.10362738808572182, 0.07964546429244646, 0.10105231222057888]]",0.094775054866249,0.010749763939299,0.125700434343242,"[[0.10363239170970122, 0.07964866784911252, 0.1008134122647392]]",0.0946981572745176,0.0107036445584923,0.125778572441883,"[[0.10379043469215303, 0.0783256246026901, 0.10287639161107126]]",0.0949974836353048,0.0117946889570701,0.126835939259758,"[[0.6788647674689107, 0.7926970936623052, 0.4935782151056813]]",0.655046692078966,0.123270708642142,0.538506114621914,"[[0.6788647674689107, 0.7926970936623052, 0.4935782151056813]]",0.655046692078966,0.123270708642142,0.538506114621914,"[[0.6788647674689107, 0.7926970936623052, 0.4935782151056813]]",0.655046692078966,0.123270708642142,0.538506114621914
54,0.2,[0.014538361577954873],[0.07269180788977436],10,2,100,"[[0.6115906288532675, 0.5560391730141458, 0.8009650180940893]]",0.656198273320501,0.104847663638625,0.523836549375709,"[[0.6202219482120839, 0.5560391730141458, 0.8009650180940893]]",0.65907537977344,0.103696220616121,0.523836549375709,"[[0.7366623671100082, 0.5549514534994205, 0.8077194448599571]]",0.65907537977344,0.103696220616121,0.523836549375709,"[[0.1328080255421564, 0.1198292036656391, 0.11311927353785536]]",0.12191883424855,0.0081725824499356,0.0805936310350236,"[[0.13782842277003995, 0.11871218901954692, 0.11465047882783938]]",0.123730363539142,0.0101058012375329,0.0796871753485931,"[[0.13084525599564303, 0.12016768897691055, 0.10286049294719855]]",0.117957812639917,0.011531100143756,0.0885854694307235,"[[0.6425377368685157, 0.5931063729524436, 0.7989492020274259]]",0.678197770616128,0.0877365225188794,0.46966101019448,"[[0.6614487160037537, 0.5931063729524436, 0.7989492020274259]]",0.684501430327874,0.085601356292527,0.46966101019448,"[[0.6614487160037537, 0.5931063729524436, 0.7989492020274259]]",0.684501430327874,0.085601356292527,0.46966101019448
55,0.2,[0.008992424630894674],[0.04496212315447338],5,2,100,"[[0.723404255319149, 0.5547858942065491, 0.520336605890603]]",0.5995089184721,0.0887289101165323,0.656767955801105,"[[0.723404255319149, 0.5547858942065491, 0.520336605890603]]",0.5995089184721,0.0887289101165323,0.656767955801105,"[[0.5244959055822482, 0.5786065776992292, 0.5261828981507077]]",0.599558938148951,0.0660586754482463,0.68439226519337,"[[0.11841336510300851, 0.11170941961973814, 0.09973442208836282]]",0.10995240227037,0.0077261918394761,0.120473562072343,"[[0.11854811738792516, 0.10974017496416061, 0.09883246862083846]]",0.109040253657641,0.0080640816362134,0.123366932884069,"[[0.11507619352446208, 0.11439534056714473, 0.10125569145409147]]",0.110242408515233,0.0063606447702586,0.114650472246867,"[[0.752148869071072, 0.5652616365331282, 0.5230196576967487]]",0.613476721100316,0.099560934979943,0.68204642367865,"[[0.752148869071072, 0.5652616365331282, 0.5230196576967487]]",0.613476721100316,0.099560934979943,0.68204642367865,"[[0.6984715847096002, 0.5602338637104468, 0.5348086138912237]]",0.597838020770424,0.0719117351360575,0.714929089089291
56,0.2,[0.0023992576403127257],[0.002584521945306893],5,2,1000,"[[0.6487730061349694, 0.7434094903339191, 0.5124777183600713]]",0.63488673827632,0.0947874539976219,0.58008658008658,"[[0.6487730061349694, 0.7434094903339191, 0.5124777183600713]]",0.63488673827632,0.0947874539976219,0.58008658008658,"[[0.6502656812837148, 0.6315978594013445, 0.6193733003314458]]",0.640744969090614,0.101611032039882,0.608225108225108,"[[0.08708866797003789, 0.09319839526224247, 0.09018385434040707]]",0.0901569725242291,0.0024943581499466,0.146238160062458,"[[0.08711455849512999, 0.0927734334601114, 0.08966089905680583]]",0.089849630337349,0.0023140773668303,0.146046266082404,"[[0.08590598878850984, 0.0915320490896818, 0.09255050227367527]]",0.0899961800506223,0.0029219354478943,0.147461219362606,"[[0.6049199397340163, 0.7377602723440095, 0.5098268594680891]]",0.617502357182038,0.0934777980697142,0.558935802859864,"[[0.6049199397340163, 0.7377602723440095, 0.5098268594680891]]",0.617502357182038,0.0934777980697142,0.558935802859864,"[[0.6049199397340163, 0.7147758522335625, 0.5098268594680891]]",0.609840883811889,0.0837423993639967,0.592846399539826
57,0.2,[0.018452923508433264],[0.08807104827936922],10,2,100,"[[0.7104136947218259, 0.6615296803652968, 0.5944055944055944]]",0.655449656497572,0.0475548444950268,0.519900497512438,"[[0.7104136947218259, 0.6615296803652968, 0.5944055944055944]]",0.655449656497572,0.0475548444950268,0.519900497512438,"[[0.7453062394869779, 0.656338282430721, 0.6006855234256593]]",0.655449656497572,0.0475548444950268,0.519900497512438,"[[0.09827576134197433, 0.12651017510049262, 0.0992226250656067]]",0.108002853836024,0.0130923601900104,0.0961613124215562,"[[0.1008169939149077, 0.12933552308602064, 0.0989686507798268]]",0.109707055926918,0.0138999193126726,0.0962703469979348,"[[0.09148041705669162, 0.11844918806680128, 0.10274212896401946]]",0.104223911362504,0.0110596989638439,0.0951073913951151,"[[0.6960851373448546, 0.75205234398823, 0.5827347788055133]]",0.676957420046199,0.070434421729927,0.450932372675605,"[[0.6960851373448546, 0.75205234398823, 0.5827347788055133]]",0.676957420046199,0.070434421729927,0.450932372675605,"[[0.6960851373448546, 0.75205234398823, 0.5827347788055133]]",0.676957420046199,0.070434421729927,0.450932372675605
59,0.2,[0.011514871443204452],[0.057574357216022276],10,2,100,"[[0.6432748538011696, 0.5562422744128553, 0.5778364116094987]]",0.592451179941175,0.0370032526388984,0.673058933582788,"[[0.6432748538011696, 0.5562422744128553, 0.5778364116094987]]",0.592451179941175,0.0370032526388984,0.673058933582788,"[[0.6404022265709343, 0.6302272610291264, 0.6525266206314463]]",0.592451179941175,0.0370032526388984,0.673058933582788,"[[0.10906236246487747, 0.12859852998171334, 0.11973843248623717]]",0.119133108310943,0.0079870842960939,0.0880762212374735,"[[0.11117930902724683, 0.13238233868922525, 0.11785883376546179]]",0.120473493827311,0.0088513446112613,0.0908840609520812,"[[0.10721725605877437, 0.12445830815200638, 0.11595467723489694]]",0.115876747148559,0.0070388457455349,0.0859267959387973,"[[0.6593843151079211, 0.5396036864298495, 0.6085069800614431]]",0.602498327199738,0.0490844692581939,0.610479903971851,"[[0.6593843151079211, 0.5396036864298495, 0.6085069800614431]]",0.602498327199738,0.0490844692581939,0.610479903971851,"[[0.6593843151079211, 0.5396036864298495, 0.6085069800614431]]",0.602498327199738,0.0490844692581939,0.610479903971851
60,0.2,[0.0031291117351684304],[0.0036993757843951335],15,2,500,"[[0.5837801608579088, 0.6440107671601615, 0.6310198300283286]]",0.619603586015466,0.0258802299629807,0.611564121571534,"[[0.5837801608579088, 0.6440107671601615, 0.6310198300283286]]",0.619603586015466,0.0258802299629807,0.611564121571534,"[[0.5825809911953771, 0.6963910565057816, 0.6441988873273868]]",0.617242868357298,0.0250405914666107,0.611564121571534,"[[0.10350408396967298, 0.10178578946725927, 0.08920471477808663]]",0.0981648627383396,0.006374497240383,0.11689765419469,"[[0.10312741603027914, 0.10064075129069382, 0.08921103943190646]]",0.0976597355842931,0.0060597703690425,0.116622832043819,"[[0.1035068768566378, 0.10552114256513762, 0.08827430855605488]]",0.0991007759926101,0.0076995071033671,0.119643776915665,"[[0.5978466139253468, 0.7159221834480135, 0.5440418384773497]]",0.619270211950237,0.0717864479367224,0.574861717081283,"[[0.5978466139253468, 0.7159221834480135, 0.5440418384773497]]",0.619270211950237,0.0717864479367224,0.574861717081283,"[[0.5978466139253468, 0.7159221834480135, 0.536063648813809]]",0.616610815395723,0.0746161044404691,0.574861717081283
61,0.2,[0.006707815747904543],[0.03055955942187792],10,2,100,"[[0.7200825309491059, 0.4993006993006993, 0.5792592592592593]]",0.599547496503021,0.0912683359636141,0.617747440273037,"[[0.7200825309491059, 0.4993006993006993, 0.6029629629629629]]",0.607448731070923,0.0901895998555085,0.617747440273037,"[[0.7197192105846529, 0.5058252964588372, 0.7183934100505364]]",0.607448731070923,0.0901895998555085,0.617747440273037,"[[0.09243821324626614, 0.1363983783202, 0.10228517176227722]]",0.110373921109581,0.0188360457250544,0.12676959992537,"[[0.09376685990660871, 0.11843529989537034, 0.10519799486091162]]",0.105800051554297,0.0100798424943488,0.130708671671475,"[[0.08806204518429177, 0.13914979913231973, 0.10107153615894972]]",0.109427793491854,0.0216773296068165,0.124397928555729,"[[0.706276872481108, 0.4583998613733432, 0.5639521737763536]]",0.576209635876935,0.101565864317332,0.620807917379966,"[[0.706276872481108, 0.4583998613733432, 0.5534610189537786]]",0.57271258426941,0.102106872880841,0.620807917379966,"[[0.706276872481108, 0.4583998613733432, 0.5534610189537786]]",0.57271258426941,0.102106872880841,0.620807917379966
62,0.2,[0.0011527031384893011],[0.0015668625998291894],5,2,100,"[[0.6575603557814486, 0.5900537634408602, 0.5914866581956798]]",0.613033592472663,0.0314906100810179,0.647009267059815,"[[0.6575603557814486, 0.5900537634408602, 0.5736975857687421]]",0.607103901663684,0.0362975798882337,0.647009267059815,"[[0.7766927824112837, 0.6039018664943189, 0.5889456689109697]]",0.578302546305785,0.0176416414964193,0.630160067396799,"[[0.12036984923250266, 0.09063093656969033, 0.10954650965428399]]",0.106849098485492,0.0122897722206105,0.101207945551022,"[[0.12026792918258077, 0.09066399127344867, 0.10953406752541037]]",0.106821995993813,0.012236959969053,0.101254061842714,"[[0.1200763325051133, 0.09069387309439964, 0.11042345466875134]]",0.107064553422755,0.0122282158262718,0.102480115259689,"[[0.6909506156682134, 0.5730190796158493, 0.5691517985389298]]",0.611040497940997,0.0565270386753991,0.642502653532748,"[[0.6909506156682134, 0.5730190796158493, 0.553878699566683]]",0.605949464950248,0.0606106990260534,0.642502653532748,"[[0.5849159733958398, 0.5730190796158493, 0.5691517985389298]]",0.57569561718354,0.0067082134851365,0.657590412683339
