sample	ENST00000456174.6
GTEX-13VXT-0926-SM-5LU5K	-9.966
GTEX-13X6I-1526-SM-5SIAC	-3.458
GTEX-146FR-0226-SM-5Q5F6	-9.966
GTEX-1212Z-0526-SM-5FQSQ	-9.966
GTEX-WY7C-0926-SM-3NB34	-4.035
GTEX-11OF3-0826-SM-5BC51	-9.966
GTEX-ZTPG-2326-SM-57WFL	-9.966
GTEX-Y8LW-0926-SM-4VBQ8	-9.966
GTEX-1339X-0726-SM-5L3FF	-9.966
GTEX-13W3W-1126-SM-5L3DO	-9.966
GTEX-145MI-0826-SM-5SI95	-9.966
GTEX-VUSG-1426-SM-3GIJN	-9.966
GTEX-14DAQ-2526-SM-5RQIO	-9.966
GTEX-X3Y1-0926-SM-3P5YT	-9.966
GTEX-132Q8-1726-SM-5EGK8	-3.816
GTEX-XBEC-1826-SM-4QASN	-3.626
GTEX-11WQK-1526-SM-5EGKN	-9.966
GTEX-X8HC-2326-SM-4QAS4	-9.966
GTEX-WL46-2026-SM-3LK7U	-9.966
GTEX-ZDYS-2226-SM-5S2MI	-9.966
GTEX-ZLWG-0726-SM-5S2NG	-9.966
GTEX-XXEK-1426-SM-4BRW1	-9.966
GTEX-13FHO-2026-SM-5J1OA	-9.966
GTEX-145ME-0726-SM-5O9A3	-3.458
GTEX-11I78-0226-SM-5HL6R	-9.966
GTEX-WWTW-1326-SM-4MVNT	-3.458
GTEX-ZV7C-0826-SM-59HK8	-2.466
GTEX-11EQ9-1126-SM-5987I	-9.966
GTEX-146FH-2026-SM-5SI9I	-9.966
GTEX-1122O-0926-SM-5N9C9	-9.966
GTEX-ZQG8-1026-SM-51MR9	-9.966
GTEX-XV7Q-1726-SM-4BRUU	-4.608
GTEX-1399S-1426-SM-5PNYQ	-9.966
GTEX-ZLV1-0926-SM-5S2MR	-2.388
GTEX-11XUK-1726-SM-5GU61	-9.966
GTEX-13FTW-0426-SM-5K7X2	-9.966
GTEX-XYKS-1826-SM-4E3JV	-9.966
GTEX-13X6H-1726-SM-5Q5EH	-9.966
GTEX-11TT1-1926-SM-5PNYN	-9.966
GTEX-ZV6S-1426-SM-59HKX	-4.035
GTEX-PWOO-1726-SM-48TDC	-9.966
GTEX-1399S-2126-SM-5J2MH	-9.966
GTEX-WEY5-0626-SM-4LMIA	-9.966
GTEX-X4EO-2426-SM-4QASD	-9.966
GTEX-S4UY-1026-SM-4AD53	-9.966
GTEX-11DXX-1426-SM-5GIDU	-9.966
GTEX-T6MO-1126-SM-4DM5D	-9.966
GTEX-11XUK-1626-SM-5GU5O	-9.966
GTEX-PLZ4-2826-SM-3P617	-9.966
GTEX-13OVJ-2426-SM-5KM3I	-9.966
GTEX-11VI4-1026-SM-5EQM1	-9.966
GTEX-13PVR-1226-SM-5RQJ2	-9.966
GTEX-P4QT-2426-SM-3NMCL	-9.966
GTEX-13U4I-2126-SM-5LU55	-9.966
GTEX-U3ZN-1026-SM-4DXTC	-9.966
GTEX-11ZTT-1826-SM-5CVLN	-9.966
GTEX-XYKS-1726-SM-4E3IO	-9.966
GTEX-13PL7-2326-SM-5L3FY	-9.966
GTEX-146FH-2526-SM-5Q5BP	-9.966
GTEX-11EMC-1726-SM-5H11P	-9.966
GTEX-ZZPU-2126-SM-5EGIU	-9.966
GTEX-11I78-1926-SM-59878	-9.966
GTEX-QVJO-3126-SM-4R1KC	-9.966
GTEX-YFC4-2726-SM-5IFJW	-9.966
GTEX-Y114-1726-SM-4TT7U	-9.966
GTEX-133LE-1226-SM-5IFGC	-9.966
GTEX-131YS-2226-SM-5P9G8	-9.966
GTEX-12WSK-1926-SM-5LZVK	-9.966
GTEX-145ME-1226-SM-5SIB6	-9.966
GTEX-XMD3-2326-SM-4AT5H	-9.966
GTEX-13D11-1126-SM-5KLYS	-9.966
GTEX-13VXT-1526-SM-5LU3J	-9.966
GTEX-P78B-1926-SM-3P616	-9.966
GTEX-TSE9-2226-SM-4DXUR	-9.966
GTEX-S32W-1226-SM-4AD67	-9.966
GTEX-1117F-2226-SM-5N9CH	-9.966
GTEX-ZYFG-1726-SM-5GZZB	-9.966
GTEX-OHPK-2426-SM-3MJGH	-9.966
GTEX-TML8-0926-SM-4DXSJ	-9.966
GTEX-ZYWO-1926-SM-5E456	-9.966
GTEX-13QBU-1526-SM-5LU3W	-9.966
GTEX-Y3IK-2026-SM-4YCDG	-9.966
GTEX-WXYG-1426-SM-4ONCK	-9.966
GTEX-11ZTS-1926-SM-5CVLA	-9.966
GTEX-12WSG-1426-SM-5FQUK	-9.966
GTEX-POMQ-1426-SM-3P61D	-9.966
GTEX-RU1J-0826-SM-46MUU	-9.966
GTEX-WYVS-1526-SM-4OND4	-9.966
GTEX-ZLWG-0926-SM-4WWC3	-4.608
GTEX-P4PP-2426-SM-3P61L	-9.966
GTEX-13OVI-0726-SM-5L3DD	-9.966
GTEX-T5JW-0426-SM-4DM7M	-5.012
GTEX-13N11-0526-SM-5IJFI	-9.966
GTEX-PWCY-1326-SM-48TCU	-9.966
GTEX-13QIC-1526-SM-5IJFL	-9.966
GTEX-X15G-1726-SM-4PQZN	-9.966
GTEX-X8HC-2726-SM-46MUA	-9.966
GTEX-ZC5H-2026-SM-5CVN2	-3.308
GTEX-11GSP-0226-SM-5A5KV	-4.035
GTEX-13W3W-1526-SM-5LU5I	-9.966
GTEX-S341-0726-SM-4AD5R	-9.966
GTEX-ZP4G-0626-SM-4WWF1	-9.966
GTEX-Q734-0726-SM-48TZP	-2.388
GTEX-QCQG-1426-SM-48U22	-9.966
GTEX-RTLS-2326-SM-46MUH	-9.966
GTEX-139D8-2426-SM-5KM3A	-9.966
GTEX-W5WG-0926-SM-4RTX9	-9.966
GTEX-RWS6-1026-SM-47JXD	-9.966
GTEX-T2IS-2026-SM-4DM6W	-9.966
GTEX-11ZVC-1426-SM-5EGGA	-9.966
GTEX-ZVT3-2626-SM-5GU5L	-9.966
GTEX-WI4N-2526-SM-4OOSE	-9.966
GTEX-RU72-2226-SM-46MUE	-9.966
GTEX-13FTX-0926-SM-5IFF7	-9.966
GTEX-12WSB-2226-SM-5GCOS	-9.966
GTEX-12WSJ-1226-SM-5LU91	-9.966
GTEX-WWYW-2726-SM-4MVOP	-9.966
GTEX-14AS3-1326-SM-5RQJE	-6.506
GTEX-XUZC-1026-SM-4BOPY	-9.966
GTEX-13O3O-2726-SM-5KM35	-9.966
GTEX-UJHI-1226-SM-4IHLR	-9.966
GTEX-XV7Q-1426-SM-4BRWA	-9.966
GTEX-YJ8O-1026-SM-5CVM5	-9.966
GTEX-PWN1-2426-SM-48TDD	-9.966
GTEX-1269C-1826-SM-5N9E1	-9.966
GTEX-OHPL-2426-SM-48TDN	-9.966
GTEX-WYBS-2426-SM-4ONDI	-9.966
GTEX-ZTPG-2026-SM-5O999	-4.035
GTEX-PWN1-2026-SM-48TD9	-9.966
GTEX-1399S-2226-SM-5IFEW	-9.966
GTEX-11EM3-1926-SM-5987U	-2.548
GTEX-P4QT-2026-SM-3NMCJ	-9.966
GTEX-12WSG-2126-SM-5EGJ7	-9.966
GTEX-11P81-1626-SM-5BC52	-0.9686
GTEX-ZVT2-0426-SM-5E44S	-9.966
GTEX-S4UY-1226-SM-4AD51	-1.781
GTEX-12WSK-2026-SM-5CVNB	-4.608
GTEX-ZP4G-0726-SM-4WWF2	-9.966
GTEX-S341-1026-SM-4AD71	-9.966
GTEX-WXYG-1326-SM-4ONCN	-1.732
GTEX-ZXES-0726-SM-5E451	-9.966
GTEX-XUZC-0926-SM-4BOQF	-9.966
GTEX-11ZTT-1726-SM-5EQL4	-3.626
GTEX-OHPL-2026-SM-3TW8R	-9.966
GTEX-POMQ-1226-SM-3P61F	-1.510
GTEX-14BMU-1826-SM-5RQII	-9.966
GTEX-13D11-1226-SM-5IFGA	-9.966
GTEX-ZLWG-1026-SM-4WWC4	-9.966
GTEX-1399U-1326-SM-5IJET	-4.293
GTEX-131XG-2026-SM-5GCN5	-9.966
GTEX-XUW1-0226-SM-4BOOS	-9.966
GTEX-13QBU-1626-SM-5LU4S	-9.966
GTEX-145ME-1326-SM-5O98Q	-9.966
GTEX-TMMY-2226-SM-4DXTN	-9.966
GTEX-U3ZN-0726-SM-4DXT5	-9.966
GTEX-WEY5-0726-SM-4LMID	-9.966
GTEX-13FTX-1026-SM-5J2O5	-9.966
GTEX-WYVS-1226-SM-4ONCL	-9.966
GTEX-11DXX-1526-SM-5H115	-9.966
GTEX-R55G-1626-SM-48FF4	-9.966
GTEX-11ZTS-2326-SM-5EQMY	-5.012
GTEX-Q734-1626-SM-48U1B	-9.966
GTEX-13N11-1126-SM-5KM41	-2.635
GTEX-XUJ4-1526-SM-4BONU	-9.966
GTEX-T6MO-1526-SM-4DM57	-9.966
GTEX-13OVJ-2326-SM-5IJGA	-9.966
GTEX-131YS-2326-SM-5IJFJ	-9.966
GTEX-1313W-2826-SM-5P9G1	-5.012
GTEX-ZV6S-1526-SM-5NQ7O	-9.966
GTEX-11I78-2126-SM-5A5K8	-9.966
GTEX-12WSD-2826-SM-59HKT	-9.966
GTEX-P4PP-2026-SM-3P61N	-9.966
GTEX-1117F-2426-SM-5EGGH	-9.966
GTEX-YJ8O-1126-SM-5P9IS	-4.293
GTEX-13PL7-2026-SM-5IFGK	-9.966
GTEX-13OVI-1026-SM-5L3EM	-2.178
GTEX-Y3IK-2126-SM-4YCDS	-9.966
GTEX-113JC-2226-SM-5EGJG	-9.966
GTEX-ZYVF-0526-SM-5E43E	-3.626
GTEX-13VXT-1626-SM-5IJES	-9.966
GTEX-14BIM-2226-SM-5SI8Y	-9.966
GTEX-OHPK-2026-SM-3MJH7	-9.966
GTEX-UPIC-1526-SM-4IHLU	-2.826
GTEX-13U4I-1926-SM-5LU39	-4.293
GTEX-PX3G-2026-SM-48U1H	-9.966
GTEX-T5JW-1526-SM-4DM5E	-9.966
GTEX-12ZZX-2126-SM-5LZVL	-9.966
GTEX-PWCY-1426-SM-48TCT	-4.035
GTEX-WWYW-2826-SM-4MVOQ	-9.966
GTEX-W5WG-1326-SM-4LMI9	-9.966
GTEX-N7MT-0726-SM-3TW8S	-9.966
GTEX-P78B-2526-SM-3P5ZY	-9.966
GTEX-13S7M-1726-SM-5RQK3	-9.966
GTEX-WI4N-2426-SM-4OOSC	-9.966
GTEX-XYKS-1626-SM-4BRUQ	-9.966
GTEX-RU72-2626-SM-4TT75	-9.966
GTEX-QCQG-1326-SM-48U24	-9.966
GTEX-XV7Q-1526-SM-4BRWB	-9.966
GTEX-RWS6-1326-SM-47JXB	-9.966
GTEX-T2IS-2226-SM-4DM65	-9.966
GTEX-132AR-1526-SM-5KM1L	-9.966
GTEX-YFC4-2826-SM-5P9FR	-9.966
GTEX-139D8-2526-SM-5N9G3	-9.966
GTEX-ZAJG-2826-SM-5HL8D	-9.966
GTEX-ZAK1-2526-SM-5S2N7	-9.966
GTEX-146FR-2426-SM-5NQAU	-9.966
GTEX-Y114-1926-SM-4TT8J	-9.966
GTEX-11EM3-1826-SM-5A5KO	-9.966
GTEX-OHPL-2526-SM-3MJGT	-9.966
GTEX-12WSJ-1326-SM-5GCOB	-9.966
GTEX-P4PP-2526-SM-3P61P	-3.626
GTEX-TMMY-1926-SM-4DXUU	-9.966
GTEX-UJHI-1326-SM-4IHJO	-9.966
GTEX-12ZZX-1926-SM-5EGKC	-4.035
GTEX-ZGAY-2226-SM-4YCCX	-9.966
GTEX-RWS6-1726-SM-47JXP	-9.966
GTEX-12WSD-2926-SM-5LZUH	-9.966
GTEX-131XG-2126-SM-5DUXG	-9.966
GTEX-ZYWO-2026-SM-5GIDA	-9.966
GTEX-13N11-1526-SM-5L3FL	-9.966
GTEX-11GSP-2226-SM-5HL5Q	-9.966
GTEX-WEY5-0826-SM-4LMIH	-9.966
GTEX-QCQG-1226-SM-48U23	-9.966
GTEX-ZVT3-2726-SM-5GU5X	-9.966
GTEX-W5WG-1026-SM-4LMIF	-9.966
GTEX-11P81-2126-SM-5HL6N	-9.966
GTEX-TSE9-2526-SM-4DXUS	-9.966
GTEX-U3ZN-0926-SM-4DXTU	-9.966
GTEX-ZXES-0626-SM-5E45P	-9.966
GTEX-146FH-2626-SM-5Q5E1	-9.966
GTEX-13U4I-2026-SM-5LU3L	-5.012
GTEX-PLZ4-2726-SM-3P61A	-9.966
GTEX-ZP4G-0826-SM-4WWF3	-9.966
GTEX-YFC4-2926-SM-5IFJ8	-9.966
GTEX-113JC-1926-SM-5N9GE	-9.966
GTEX-XV7Q-1626-SM-4BRWC	-9.966
GTEX-WYVS-1426-SM-4ONCV	-9.966
GTEX-13D11-1326-SM-5IJFY	-9.966
GTEX-1399U-1526-SM-5J2N7	-9.966
GTEX-T6MO-1226-SM-4DM5S	-9.966
GTEX-PX3G-2526-SM-48TZV	-9.966
GTEX-147F3-1526-SM-5SIAK	-9.966
GTEX-XUW1-0326-SM-4BOOR	-9.966
GTEX-13PVR-1426-SM-5S2PW	-9.966
GTEX-PWN1-2526-SM-48TDS	-9.966
GTEX-131YS-2426-SM-5J2OD	-4.608
GTEX-N7MT-1926-SM-3LK5N	-9.966
GTEX-11VI4-0726-SM-5GU5B	-9.966
GTEX-NL3G-2526-SM-4SOIE	-9.966
GTEX-QDT8-2526-SM-48TYX	-9.966
GTEX-ZE7O-2426-SM-57WD7	-9.966
GTEX-13PL7-2726-SM-5L3GB	-9.966
GTEX-11XUK-1326-SM-5EQM4	-9.966
GTEX-1399S-2326-SM-5K7YV	-9.966
GTEX-12WSB-2426-SM-5EGJC	-9.966
GTEX-X15G-1926-SM-4PQZQ	-9.966
GTEX-P78B-2226-SM-3P5ZZ	-9.966
GTEX-11DXX-1726-SM-5H11T	-9.966
GTEX-13QBU-1726-SM-5IJFQ	-9.966
GTEX-14DAQ-2326-SM-5S2QX	-9.966
GTEX-XUJ4-1626-SM-4BONV	-9.966
GTEX-11EMC-1926-SM-5A5JU	-9.966
GTEX-14BMU-1926-SM-5S2QC	-3.816
GTEX-UPIC-1426-SM-4IHLQ	-9.966
GTEX-YJ8O-1226-SM-5P9JE	-9.966
GTEX-S4UY-1326-SM-4AD4X	-9.966
GTEX-ZVT2-0626-SM-5GICR	-3.816
GTEX-14A5I-2726-SM-5SIB3	-9.966
GTEX-PWCY-1726-SM-48TD3	-9.966
GTEX-T2IS-1926-SM-4DM74	-9.966
GTEX-TML8-1126-SM-4DXSS	-9.966
GTEX-ZQG8-1126-SM-51MRL	-9.966
GTEX-QVJO-2526-SM-4R1KB	-9.966
GTEX-14AS3-1726-SM-5RQJV	-9.966
GTEX-ZC5H-2226-SM-4WAWS	-9.966
GTEX-13QIC-1826-SM-5J1MY	-9.966
GTEX-11I78-2026-SM-5987C	-9.966
GTEX-OHPK-2526-SM-3MJH9	-9.966
GTEX-ZTPG-2226-SM-57WF9	-9.966
GTEX-ZLWG-1126-SM-4WWFQ	-9.966
GTEX-Y3IK-2226-SM-4YCD4	-9.966
GTEX-PWOO-2026-SM-48TDE	-3.626
GTEX-ZAJG-2926-SM-5HL8P	-9.966
GTEX-SE5C-1126-SM-4BRWZ	-9.966
GTEX-S341-1226-SM-4AD5S	-9.966
GTEX-11TTK-2726-SM-5GU58	-9.966
GTEX-ZZPU-2226-SM-5EGIV	-9.966
GTEX-S7SF-1426-SM-4AT5A	-9.966
GTEX-132AR-1626-SM-5EGHP	-9.966
GTEX-W5X1-2226-SM-5CHTP	-9.966
GTEX-S7SE-0826-SM-4AT4D	-3.308
GTEX-ZYFC-0826-SM-5E44K	-9.966
GTEX-13W46-0826-SM-5LU3H	-3.171
GTEX-12WSB-0626-SM-59HJO	-9.966
GTEX-11OF3-1926-SM-59889	-2.932
GTEX-12WSK-2226-SM-5GCO5	-3.171
GTEX-12WSM-1726-SM-5BC6J	-4.035
GTEX-V955-2026-SM-3GAFA	-9.966
GTEX-144GL-2026-SM-5LU3O	-9.966
GTEX-1313W-0826-SM-5EQ4T	-9.966
GTEX-11GSO-1926-SM-5A5K3	-9.966
GTEX-ZUA1-1526-SM-59HLS	-9.966
GTEX-11NV4-2026-SM-5N9DG	-3.308
GTEX-ZWKS-2826-SM-5NQ74	-3.626
GTEX-ZVT4-1026-SM-57WC4	-4.035
GTEX-11GS4-2126-SM-5A5KR	-9.966
GTEX-117XS-1926-SM-5GICO	-9.966
GTEX-11EI6-0626-SM-5985T	-4.293
GTEX-S33H-0326-SM-4AD6N	-9.966
GTEX-14753-2426-SM-5LU8U	-1.831
GTEX-ZDTT-2126-SM-5S2OJ	-9.966
GTEX-Y5V6-2126-SM-4WWFX	-9.966
GTEX-QVJO-1826-SM-447C9	-3.458
GTEX-ZYT6-0126-SM-5E45J	-9.966
GTEX-12KS4-0126-SM-5Q5A5	-2.466
GTEX-13N1W-0626-SM-5MR4U	-9.966
GTEX-RU72-0626-SM-46MUI	-9.966
GTEX-XQ3S-1326-SM-4BOPQ	-9.966
GTEX-13PVQ-1026-SM-5KM3M	-9.966
GTEX-13OW8-0226-SM-5K7UP	-9.966
GTEX-UTHO-1026-SM-3GAF7	-9.966
GTEX-T2YK-2226-SM-32QPT	-9.966
GTEX-145MO-0826-SM-5NQBL	-9.966
GTEX-R53T-1526-SM-48FEK	-9.966
GTEX-R55D-0826-SM-48FEA	-9.966
GTEX-Y5V5-2126-SM-4WWFO	-9.966
GTEX-13QIC-2326-SM-5LU5N	-9.966
GTEX-XUW1-2326-SM-4BOO5	-9.966
GTEX-13113-1726-SM-5GCOO	-9.966
GTEX-X4XY-0926-SM-4E3JD	-9.966
GTEX-YB5E-1726-SM-5IFJ3	-9.966
GTEX-WOFL-0826-SM-3MJG1	-9.966
GTEX-UPK5-2326-SM-3P5Z8	-9.966
GTEX-11DXZ-1926-SM-5GZZL	-9.966
GTEX-144GM-0926-SM-5O994	-9.966
GTEX-ZF2S-2026-SM-5E461	-9.966
GTEX-Y9LG-1426-SM-5IFJZ	-9.966
GTEX-U3ZH-1426-SM-4DXSR	-3.047
GTEX-1117F-2826-SM-5GZXL	-2.466
GTEX-11WQK-2426-SM-5GU5C	-9.966
GTEX-11WQC-1726-SM-5GU4W	-9.966
GTEX-XMD2-0926-SM-4WWEF	-4.608
GTEX-ZQG8-0726-SM-5P9H9	-3.816
GTEX-ZF3C-2326-SM-5S2MZ	-3.171
GTEX-T6MO-0326-SM-32QOK	-9.966
GTEX-YEC3-1026-SM-5IFI5	-9.966
GTEX-ZYW4-0826-SM-5GIDG	-3.626
GTEX-Q2AG-0326-SM-48U1O	-9.966
GTEX-117YX-1426-SM-5H12H	-9.966
GTEX-ZT9W-2026-SM-51MRA	-9.966
GTEX-ZA64-1526-SM-5CVMD	-9.966
GTEX-YJ8O-2226-SM-5IFHW	-9.966
GTEX-ZDXO-0126-SM-5S2ND	-9.966
GTEX-11NSD-0926-SM-5N9DR	-9.966
GTEX-S4UY-0726-SM-4AD6X	-9.966
GTEX-XQ8I-2426-SM-4WAXY	-4.608
GTEX-131YS-0626-SM-5EGKL	-9.966
GTEX-XMK1-1126-SM-4IHJ8	-9.966
GTEX-ZF29-1926-SM-5S2P1	-4.608
GTEX-XV7Q-2326-SM-4BRVZ	-3.308
GTEX-T6MN-0726-SM-32PML	-9.966
GTEX-1192X-2326-SM-5987X	-9.966
GTEX-X15G-1626-SM-3NMB3	-9.966
GTEX-ZLV1-1426-SM-4WWES	-9.966
GTEX-QMRM-1626-SM-4R1KV	-9.966
GTEX-VUSG-2226-SM-4KKZO	-9.966
GTEX-139TU-0626-SM-5KM3X	-9.966
GTEX-UJHI-1426-SM-3DB9C	-9.966
GTEX-RU1J-0626-SM-4WAWY	-9.966
GTEX-13O61-1826-SM-5KM4I	-9.966
GTEX-139T6-1626-SM-5PNYZ	-9.966
GTEX-111YS-1926-SM-5GICC	-4.035
GTEX-11I78-2226-SM-5PNYA	-9.966
GTEX-12ZZX-1126-SM-5EGKB	-9.966
GTEX-ZU9S-1926-SM-5NQBP	-4.608
GTEX-145MN-1926-SM-5SIAI	-9.966
GTEX-ZV6S-1826-SM-5NQ8D	-9.966
GTEX-13S86-1226-SM-5S2OA	-9.966
GTEX-Y114-2026-SM-4TT7L	-9.966
GTEX-131XW-0726-SM-5EGK3	-9.966
GTEX-11EQ9-1826-SM-5Q5AJ	-9.966
GTEX-13FTX-1126-SM-5N9EN	-9.966
GTEX-ZVZQ-0826-SM-51MRF	-4.608
GTEX-147F4-2826-SM-5NQBN	-2.388
GTEX-1211K-1926-SM-5EQLB	-9.966
GTEX-U3ZN-1926-SM-4DXSG	-9.966
GTEX-13NZ9-1026-SM-5MR5K	-9.966
GTEX-11ONC-2126-SM-5HL6E	-3.047
GTEX-11P81-1926-SM-5BC53	-3.626
GTEX-ZLFU-2126-SM-4WWEV	-9.966
GTEX-ZC5H-2626-SM-5J2MG	-3.626
GTEX-XMD1-0826-SM-4AT52	-9.966
GTEX-WXYG-2226-SM-4E3IM	-9.966
GTEX-11DXW-0626-SM-5N9ER	-9.966
GTEX-Y3I4-1526-SM-4TT7K	-9.966
GTEX-WI4N-1426-SM-3LK7H	-9.966
GTEX-S32W-2026-SM-4AD6E	-3.816
GTEX-139T8-0826-SM-5L3DE	-3.308
GTEX-11PRG-0826-SM-5EQ6A	-9.966
GTEX-Y8LW-1626-SM-5IFHX	-9.966
GTEX-WRHU-0326-SM-3MJFY	-3.816
GTEX-13FTY-2226-SM-5J1ND	-3.458
GTEX-1269C-2426-SM-5FQSN	-9.966
GTEX-11EM3-1326-SM-5N9C6	-4.293
GTEX-146FH-0826-SM-5SI8T	-9.966
GTEX-WYJK-1326-SM-3NB2T	-4.608
GTEX-REY6-2426-SM-48FF5	-9.966
GTEX-14ABY-2126-SM-5QGQZ	-9.966
GTEX-ZV7C-1826-SM-5NQ83	-9.966
GTEX-13NZB-2126-SM-5MR4Y	-9.966
GTEX-13CF2-2026-SM-5K7VI	-3.458
GTEX-11P7K-0726-SM-5EGKX	-9.966
GTEX-14E6E-1326-SM-5S2NR	-9.966
GTEX-133LE-1726-SM-5K7VQ	-9.966
GTEX-XBED-1626-SM-47JYN	-9.966
GTEX-Y3IK-2326-SM-4WWDT	-9.966
GTEX-X4EP-2926-SM-3P5YQ	-4.608
GTEX-11ILO-2226-SM-5A5L1	-9.966
GTEX-XGQ4-0926-SM-4AT4U	-9.966
GTEX-QDT8-0626-SM-48TYW	-9.966
GTEX-XUJ4-1926-SM-4BOOV	-9.966
GTEX-13PL6-2926-SM-5L3I2	-9.966
GTEX-11P82-1326-SM-5HL62	-9.966
GTEX-145ME-1526-SM-5Q5F2	-5.012
GTEX-YB5K-1626-SM-5IFIN	-9.966
GTEX-132Q8-1426-SM-5EGK7	-3.458
GTEX-13O3P-0826-SM-5L3DH	-9.966
GTEX-13CF3-2126-SM-5IFJP	-9.966
GTEX-ZVT2-1826-SM-5NQ8W	-9.966
GTEX-13D11-1026-SM-5IJFB	-9.966
GTEX-ZDYS-1126-SM-5K7UB	-3.816
GTEX-12WSN-1326-SM-5GCNT	-3.171
GTEX-ZVE2-1226-SM-5NQ8R	-4.293
GTEX-XUZC-1626-SM-4BRVP	-9.966
GTEX-13W3W-1226-SM-5LU4H	-9.966
GTEX-Y111-2026-SM-4SOJA	-9.966
GTEX-132AR-0826-SM-5EGK6	-9.966
GTEX-ZXES-0826-SM-5E43C	-9.966
GTEX-ZEX8-2226-SM-57WC6	-4.608
GTEX-SIU7-1626-SM-4BRUK	-9.966
GTEX-ZY6K-1626-SM-5GZWV	-4.293
GTEX-U8XE-0826-SM-4E3J1	-9.966
GTEX-13FHO-0826-SM-5L3E8	-9.966
GTEX-WYVS-1726-SM-3NMAY	-9.966
GTEX-X261-0626-SM-3NMD9	-9.966
GTEX-VJWN-0726-SM-3GIJ8	-9.966
GTEX-13O3O-0826-SM-5K7WE	-9.966
GTEX-13N11-1726-SM-5J1OJ	-9.966
GTEX-XYKS-1326-SM-4BRUN	-9.966
GTEX-ZPIC-1126-SM-5BC7F	-9.966
GTEX-ZYWO-2326-SM-5GZY4	-9.966
GTEX-WYBS-0926-SM-3NM94	-9.966
GTEX-1399U-1826-SM-5PNZ1	-9.966
GTEX-WY7C-2726-SM-3NB3P	-9.966
GTEX-ZVTK-0326-SM-51MRR	-4.608
GTEX-SE5C-2126-SM-4BRUJ	-9.966
GTEX-11TT1-2126-SM-5GU5Y	-9.966
GTEX-R55F-1726-SM-2TF4R	-9.966
GTEX-YFC4-1426-SM-5IFJG	-9.966
GTEX-T5JW-2026-SM-4DM63	-9.966
GTEX-ZTX8-1226-SM-4YCE9	-9.966
GTEX-S341-1526-SM-4AD6K	-9.966
GTEX-QEL4-2126-SM-447AE	-9.966
GTEX-14AS3-1626-SM-5S2OY	-9.966
GTEX-U412-1826-SM-4DXTJ	-9.966
GTEX-ZAJG-0626-SM-5HL8X	-9.966
GTEX-TML8-1226-SM-32QON	-9.966
GTEX-Y5LM-1726-SM-4VDSX	-9.966
GTEX-QEG5-0726-SM-4R1JQ	-9.966
GTEX-ZAB5-2626-SM-5KM3Y	-9.966
GTEX-139T8-0626-SM-5KLZX	-9.966
GTEX-ZVE2-2826-SM-5GU51	-4.608
GTEX-11EI6-2826-SM-5H11D	-9.966
GTEX-13N2G-0226-SM-5K7VF	-9.966
GTEX-13JUV-2026-SM-5K7UA	-9.966
GTEX-XQ3S-1426-SM-4BOPR	-9.966
GTEX-ZDXO-3126-SM-5IJDF	-9.966
GTEX-14753-0726-SM-5QGQO	-9.966
GTEX-WRHU-2826-SM-3MJG8	-9.966
GTEX-13PVR-0426-SM-5RQK2	-9.966
GTEX-11EQ8-0926-SM-5H12V	-9.966
GTEX-13OVL-0126-SM-5L3GJ	-9.966
GTEX-WYBS-0626-SM-3NMAS	-9.966
GTEX-ZVP2-0326-SM-57WBP	-9.966
GTEX-11VI4-1126-SM-5EQMD	-9.966
GTEX-13111-1826-SM-5GCP1	-9.966
GTEX-117YX-1926-SM-5GIEC	-5.012
GTEX-X585-2426-SM-46MW2	-5.012
GTEX-WEY5-2326-SM-3GIKK	-9.966
GTEX-X4EO-2926-SM-4E3JH	-9.966
GTEX-1314G-1326-SM-5BC6E	-9.966
GTEX-VUSG-2326-SM-4KL1U	-9.966
GTEX-Y5V5-0126-SM-5S2NW	-9.966
GTEX-13FTX-1526-SM-5K7VJ	-9.966
GTEX-13OW7-0426-SM-5K7VK	-9.966
GTEX-111YS-1526-SM-5GZYW	-4.608
GTEX-YF7O-1526-SM-5IFI6	-9.966
GTEX-13OVI-2726-SM-5KM56	-9.966
GTEX-11EQ9-1626-SM-5PNY8	-9.966
GTEX-12WSL-2026-SM-5GCML	-9.966
GTEX-12ZZY-0726-SM-5EQ66	-9.966
GTEX-131XW-0626-SM-5PNVD	-9.966
GTEX-ZU9S-1826-SM-5NQ9E	-5.574
GTEX-131YS-2826-SM-5EQ47	-9.966
GTEX-XOTO-0726-SM-4B659	-9.966
GTEX-ZDYS-2426-SM-4WKGI	-9.966
GTEX-14BMU-1226-SM-5S2OR	-9.966
GTEX-12WSD-0626-SM-5GCMW	-9.966
GTEX-Z93S-1626-SM-5CVMB	-9.966
GTEX-131XH-0126-SM-5LZUY	-9.966
GTEX-XPVG-2126-SM-4B667	-9.966
GTEX-X3Y1-2026-SM-3P5YM	-9.966
GTEX-YJ8O-2526-SM-5HL85	-9.966
GTEX-ZAK1-0626-SM-5HL8E	-4.608
GTEX-145MN-1526-SM-5SI9T	-5.574
GTEX-ZZ64-1026-SM-5GZXG	-9.966
GTEX-12696-0126-SM-5EQ4L	-9.966
GTEX-12WSN-1426-SM-5GCO6	-9.966
GTEX-13OVH-0526-SM-5L3E6	-9.966
GTEX-14AS3-1526-SM-5Q5ED	-9.966
GTEX-13OVG-1626-SM-5J1NF	-9.966
