sample	ENST00000417496.6
GTEX-13X6I-2726-SM-5Q5ET	-5.574
GTEX-13OW6-2226-SM-5N9FL	-5.574
GTEX-13CF2-1826-SM-5N9GK	-9.966
GTEX-WH7G-1426-SM-4LVMU	-9.966
GTEX-WOFM-1926-SM-4OOSP	-9.966
GTEX-ZQUD-1026-SM-4YCEZ	-9.966
GTEX-13D11-0626-SM-5LZYY	-9.966
GTEX-13W3W-2226-SM-5LU4M	-9.966
GTEX-1212Z-1826-SM-5FQSH	-9.966
GTEX-ZYFD-2226-SM-5E43P	-9.966
GTEX-11EQ8-2626-SM-5N9BO	-9.966
GTEX-XV7Q-2226-SM-4BRVY	-9.966
GTEX-145MH-2726-SM-5QGQ6	-9.966
GTEX-WFG8-1726-SM-5CHTE	-9.966
GTEX-ZAB5-1526-SM-5HL9P	0.9191
GTEX-WYJK-1526-SM-4ONCW	-0.6643
GTEX-XPVG-1726-SM-4B65W	-0.7834
GTEX-117YX-0326-SM-5GICL	-0.9132
GTEX-WEY5-1526-SM-4LMJF	-0.9686
GTEX-ZQUD-0926-SM-57WE3	-1.355
GTEX-Y3I4-1326-SM-4TT8Z	-1.552
GTEX-12WSK-1526-SM-5CVNO	-1.552
GTEX-WFON-1526-SM-4LVMP	-1.639
GTEX-XMK1-1826-SM-4B66F	-1.732
GTEX-13111-1426-SM-5DUW3	-2.315
GTEX-ZF2S-1726-SM-57WFT	-2.388
GTEX-Y114-1426-SM-4TT6W	-2.466
GTEX-13NYB-1826-SM-5J1N3	-2.466
GTEX-148VJ-2226-SM-5NQ9M	-2.635
GTEX-XBED-1426-SM-4AT4G	-2.635
GTEX-X15G-1426-SM-4PQZK	-2.727
GTEX-111CU-1326-SM-5NQ8L	-2.826
GTEX-ZF29-1626-SM-4WKFJ	-2.826
GTEX-11XUK-1426-SM-5EQMG	-2.932
GTEX-ZPIC-2326-SM-57WDW	-2.932
GTEX-Y111-2226-SM-4SOJB	-2.932
GTEX-11WQK-2326-SM-5GU4Z	-3.047
GTEX-13113-1226-SM-5EGHT	-3.047
GTEX-UPK5-2026-SM-4JBIM	-3.171
GTEX-11VI4-1626-SM-5EQKO	-3.308
GTEX-131XE-0926-SM-5HL7J	-3.308
GTEX-ZVP2-1726-SM-5GU5P	-3.458
GTEX-131XG-1726-SM-5LZUR	-3.458
GTEX-13O21-1026-SM-5IJDU	-3.458
GTEX-YB5E-1526-SM-5IFIE	-3.458
GTEX-13CF3-1226-SM-5LZXN	-3.626
GTEX-WY7C-1826-SM-4ONCE	-3.626
GTEX-13FH7-1226-SM-5IJFK	-3.626
GTEX-Y3IK-1726-SM-4YCCR	-3.626
GTEX-XAJ8-0526-SM-47JYK	-4.035
GTEX-1399R-2026-SM-5K7WN	-4.035
GTEX-13OVI-1926-SM-5IJCG	-4.035
GTEX-ZTX8-0526-SM-59HLD	-4.035
GTEX-WFG7-1726-SM-4LVME	-4.293
GTEX-13QBU-1926-SM-5IJEW	-4.293
GTEX-11P7K-1626-SM-5GU63	-4.293
GTEX-ZP4G-1626-SM-57WGD	-4.293
GTEX-13D11-0726-SM-5LZZB	-4.293
GTEX-ZTSS-0926-SM-59865	-4.608
GTEX-145LT-1026-SM-5LU9O	-4.608
GTEX-11EQ9-1326-SM-5985X	-4.608
GTEX-1192X-2526-SM-59868	-4.608
GTEX-11LCK-1926-SM-5A5KE	-4.608
GTEX-ZVZP-1826-SM-5GZXB	-5.012
GTEX-ZC5H-2326-SM-4WAYT	-5.012
GTEX-145ME-0926-SM-5O9AR	-5.012
GTEX-Z9EW-0926-SM-5CVMM	-5.012
GTEX-13O61-1326-SM-5KM31	-5.012
GTEX-WH7G-1626-SM-4LVMY	-5.012
GTEX-139T6-1026-SM-5IJGC	-5.012
GTEX-VUSG-1726-SM-4KKZL	-5.012
GTEX-11P82-0826-SM-5P9GU	-5.574
GTEX-Y5LM-1626-SM-4VDTB	-5.574
GTEX-ZYFG-2026-SM-5E43Y	-5.574
GTEX-14DAR-1426-SM-5RQIR	-5.574
GTEX-Y5V5-1826-SM-4VDS5	-6.506
GTEX-YEC4-1726-SM-4W21E	-6.506
GTEX-11TUW-1926-SM-5BC58	-9.966
GTEX-13PL7-2626-SM-5IFH4	-9.966
GTEX-11DXX-1626-SM-5H11H	-9.966
GTEX-11NSD-1726-SM-5N9C3	-9.966
GTEX-1399U-2126-SM-5IFEZ	-9.966
GTEX-11I78-1126-SM-5A5K5	-9.966
GTEX-ZLV1-1126-SM-4WWBW	-9.966
GTEX-13FTW-2026-SM-5IJE2	-9.966
GTEX-ZTPG-2626-SM-57WFX	-9.966
GTEX-WQUQ-2426-SM-4MVNW	-9.966
GTEX-WRHK-1026-SM-4MVOD	-9.966
GTEX-WFJO-0926-SM-4LVM2	-9.966
GTEX-ZZ64-0526-SM-5GZXM	-9.966
GTEX-ZVT2-2126-SM-5NQ93	-9.966
GTEX-XXEK-1026-SM-4BRUW	-9.966
GTEX-XUZC-1426-SM-4BRV3	-9.966
GTEX-ZLFU-1526-SM-4WWBT	-9.966
GTEX-X5EB-1626-SM-4E3IV	-9.966
GTEX-VJYA-0926-SM-4KL1N	-9.966
GTEX-ZA64-1226-SM-5HL7B	-9.966
GTEX-12BJ1-1926-SM-5HL9Z	-9.966
GTEX-WHSB-1026-SM-4M1XN	-9.966
GTEX-WFG8-1626-SM-4LVMB	-9.966
GTEX-YF7O-1826-SM-5IFIU	-9.966
GTEX-ZPCL-1726-SM-57WEO	-9.966
GTEX-Y9LG-1626-SM-5IFHM	-9.966
GTEX-139YR-2226-SM-5IFFW	-9.966
GTEX-133LE-1426-SM-5IFH1	-9.966
GTEX-111YS-1426-SM-5GID8	-9.966
GTEX-WY7C-1626-SM-4ONC8	0.6880
GTEX-11EQ9-1426-SM-5987G	0.3685
GTEX-NFK9-2026-SM-3LK5K	-0.2328
GTEX-XAJ8-0426-SM-47JYJ	-0.3022
GTEX-117YX-0826-SM-5H11J	-0.4521
GTEX-RU1J-1326-SM-46MUL	-0.4719
GTEX-ZGAY-2126-SM-4YCFB	-0.4719
GTEX-13O61-1626-SM-5KM3T	-0.5543
GTEX-O5YW-1426-SM-3MJHF	-0.7108
GTEX-QLQ7-1126-SM-4R1KN	-0.7588
GTEX-ZYFG-1926-SM-5GID5	-0.8084
GTEX-12WSL-1626-SM-5GCMU	-0.8084
GTEX-14AS3-1126-SM-5Q5CR	-0.8339
GTEX-Y3I4-1426-SM-4TT9C	-0.8863
GTEX-111YS-1626-SM-5GZZ9	-0.8863
GTEX-ZZ64-0726-SM-5GZX4	-0.9132
GTEX-QDVJ-1326-SM-48U1X	-0.9132
GTEX-P78B-1726-SM-3P5ZV	-0.9971
GTEX-Y114-1526-SM-4TT79	-1.086
GTEX-YEC3-2426-SM-5IFJR	-1.181
GTEX-V955-1626-SM-4JBHJ	-1.214
GTEX-13CF3-1426-SM-5K7YY	-1.283
GTEX-YEC4-1926-SM-5IFHJ	-1.283
GTEX-T6MO-0826-SM-4DM51	-1.318
GTEX-11ZVC-2126-SM-5EGJ1	-1.318
GTEX-11GSP-1626-SM-5986N	-1.392
GTEX-WEY5-1426-SM-4LMJ3	-1.552
GTEX-Y8E4-2426-SM-4WWDN	-1.552
GTEX-Z93S-2426-SM-5HL8N	-1.552
GTEX-XYKS-2226-SM-4E3IU	-1.595
GTEX-UPIC-1726-SM-4IHKG	-1.639
GTEX-TKQ1-0626-SM-4DXTS	-1.639
GTEX-145ME-0826-SM-5O9AF	-1.685
GTEX-ZF29-1726-SM-4WKFV	-1.732
GTEX-XXEK-1926-SM-4BRVD	-1.732
GTEX-OXRL-1426-SM-3NM9E	-1.781
GTEX-11P81-1126-SM-5GU5G	-1.781
GTEX-13FH7-1526-SM-5J2N6	-1.781
GTEX-ZAB4-2226-SM-5HL97	-1.938
GTEX-XUW1-1926-SM-4BOP1	-1.994
GTEX-145MO-2426-SM-5NQ9W	-2.053
GTEX-S341-1426-SM-4AD6U	-2.053
GTEX-11ONC-2026-SM-5HL61	-2.114
GTEX-12WSJ-1526-SM-5GCNI	-2.114
GTEX-PX3G-1426-SM-48U1J	-2.245
GTEX-Y8LW-1226-SM-4WWDP	-2.315
GTEX-QMRM-1226-SM-447C6	-2.635
GTEX-UJMC-1326-SM-4IHLS	-2.635
GTEX-XGQ4-1226-SM-4AT67	-2.727
GTEX-ZXES-1626-SM-5NQ7L	-2.727
GTEX-11NSD-1626-SM-5986U	-2.727
GTEX-13W3W-2126-SM-5K7UX	-2.932
GTEX-13OVG-1426-SM-5K7VP	-2.932
GTEX-UJHI-1126-SM-4IHLN	-2.932
GTEX-ZP4G-1726-SM-4WWCM	-3.047
GTEX-ZPU1-1926-SM-57WDT	-3.047
GTEX-ZTSS-1126-SM-5985O	-3.047
GTEX-13S86-1626-SM-5Q5C5	-3.047
GTEX-U3ZM-1126-SM-4DXUB	-3.171
GTEX-WHSB-0926-SM-4M1XJ	-3.171
GTEX-ZYFC-2626-SM-5NQ6S	-3.171
GTEX-QEL4-1926-SM-4R1JI	-3.171
GTEX-131XE-0826-SM-5HL9W	-3.171
GTEX-ZY6K-1226-SM-5GZYL	-3.308
GTEX-1128S-1626-SM-5H12O	-3.308
GTEX-11TTK-2426-SM-5PNYO	-3.308
GTEX-X3Y1-1726-SM-4PQZL	-3.458
GTEX-111CU-1426-SM-5GZYP	-3.458
GTEX-11O72-2226-SM-5PNW2	-3.458
GTEX-11P7K-1526-SM-5EGI7	-3.458
GTEX-13OW5-2626-SM-5MR3M	-3.458
GTEX-OIZH-1426-SM-3NB1O	-3.458
GTEX-13U4I-2426-SM-5LU34	-3.626
GTEX-WFG7-1526-SM-4LVMG	-3.626
GTEX-VJYA-2026-SM-4KL1K	-3.626
GTEX-145LS-2726-SM-5Q5D8	-3.626
GTEX-11TUW-2026-SM-5EQL8	-3.816
GTEX-XQ8I-2126-SM-4BOOM	-3.816
GTEX-PLZ5-1126-SM-3P613	-3.816
GTEX-147JS-2526-SM-5S2Q8	-3.816
GTEX-WH7G-1326-SM-4LVMS	-3.816
GTEX-S4P3-1226-SM-4AD4Y	-3.816
GTEX-ZDYS-2326-SM-4WKG6	-4.035
GTEX-Q2AH-1226-SM-48TZL	-4.035
GTEX-OHPM-1426-SM-3TW8Y	-4.035
GTEX-WQUQ-2526-SM-4MVNO	-4.035
GTEX-139YR-2126-SM-5KM11	-4.293
GTEX-XBEW-1926-SM-4SOJO	-4.293
GTEX-ZYWO-1626-SM-5E44H	-4.293
GTEX-P4QT-1426-SM-3NMCX	-4.293
GTEX-148VJ-2626-SM-5QGPI	-4.293
GTEX-X15G-1326-SM-4PQZJ	-4.608
GTEX-QLQW-0426-SM-447A7	-4.608
GTEX-111VG-2226-SM-5N9DU	-4.608
GTEX-ZEX8-1926-SM-4WKFR	-4.608
GTEX-PWCY-1026-SM-48TD4	-4.608
GTEX-S4Q7-0826-SM-4AD5E	-4.608
GTEX-WFON-1426-SM-4LVMT	-5.012
GTEX-ZYVF-2826-SM-5GIDK	-5.012
GTEX-ZF2S-1926-SM-4WWAN	-5.012
GTEX-QDVN-1326-SM-48TZ3	-5.012
GTEX-Y3IK-1826-SM-4WWDS	-5.012
GTEX-PWN1-1426-SM-48TDF	-5.012
GTEX-11P82-1026-SM-5BC5J	-5.012
GTEX-13PL7-2526-SM-5IFGR	-5.012
GTEX-139T6-1326-SM-5IFFO	-5.012
GTEX-S7SF-1926-SM-4AT5B	-5.012
GTEX-Y5LM-1526-SM-4VDTA	-5.012
GTEX-117YW-1826-SM-5PNY5	-5.012
GTEX-T5JW-1126-SM-4DM5V	-5.012
GTEX-W5WG-2426-SM-4LMI6	-5.012
GTEX-Q734-1126-SM-48TZY	-5.012
GTEX-XMK1-1726-SM-4B64Z	-5.574
GTEX-ZLV1-1226-SM-4WWBX	-5.574
GTEX-11ILO-2026-SM-5N9CQ	-5.574
GTEX-OXRK-1726-SM-3NB16	-5.574
GTEX-146FQ-1926-SM-5NQBY	-5.574
GTEX-11I78-1226-SM-5A5K6	-9.966
GTEX-ZV7C-1526-SM-5NQ72	-9.966
GTEX-WHWD-1226-SM-4OOS1	-9.966
GTEX-12KS4-2426-SM-5LU8P	-9.966
GTEX-13FHP-2426-SM-5KLZ5	-9.966
GTEX-R55G-1226-SM-48FDC	-9.966
GTEX-11DXZ-1726-SM-5H12M	-9.966
GTEX-13O3O-2526-SM-5L3DR	-9.966
GTEX-XUZC-1326-SM-4BRV2	-9.966
GTEX-12C56-0626-SM-5EGGC	-9.966
GTEX-11DXX-1826-SM-5H126	-9.966
GTEX-QCQG-1626-SM-48U26	-9.966
GTEX-TKQ2-1326-SM-4DXT9	-9.966
GTEX-14DAR-1526-SM-5RQIX	-9.966
GTEX-SE5C-1526-SM-4BRWU	-9.966
GTEX-XBED-1526-SM-4AT5W	-9.966
GTEX-147F3-1926-SM-5SIB9	-9.966
GTEX-YF7O-1726-SM-5IFJ9	-9.966
GTEX-1399S-1926-SM-5J2M5	-9.966
GTEX-WOFM-2026-SM-4OOSQ	-9.966
GTEX-QV31-0826-SM-4R1KR	-9.966
GTEX-1211K-1726-SM-5FQUJ	-9.966
GTEX-RM2N-0926-SM-48FD1	-9.966
GTEX-PWOO-1326-SM-48TCJ	-9.966
GTEX-ZVP2-1526-SM-5NQ82	-9.966
GTEX-145MN-1726-SM-5SIA6	-9.966
GTEX-13QBU-1826-SM-5IJG3	-9.966
GTEX-XUJ4-2026-SM-4BOOW	-9.966
GTEX-1122O-1526-SM-5N9CL	-9.966
GTEX-XV7Q-2126-SM-4BRVX	-9.966
GTEX-R53T-1326-SM-48FCQ	-9.966
GTEX-R55D-1826-SM-48FEF	-9.966
GTEX-133LE-1526-SM-5IFEN	-9.966
GTEX-144GM-1226-SM-5LU52	-9.966
GTEX-132AR-2726-SM-5PNVN	-9.966
GTEX-Q2AI-0926-SM-48U1F	-9.966
GTEX-YB5E-1626-SM-5IFIQ	-9.966
GTEX-14C38-2626-SM-5RQI4	-9.966
GTEX-13D11-0826-SM-5KLZJ	-9.966
GTEX-14E6E-1526-SM-5RQIG	-9.966
GTEX-13111-0726-SM-5DUVE	-9.966
GTEX-TML8-1326-SM-4DXTO	-9.966
GTEX-13O21-2426-SM-5MR4A	-9.966
GTEX-145LT-0926-SM-5LU9C	-9.966
GTEX-SNOS-1226-SM-4DM5H	-9.966
GTEX-1399R-2226-SM-5P9JB	-9.966
GTEX-12BJ1-2126-SM-5BC5O	-9.966
GTEX-SUCS-1026-SM-5CHTC	-9.966
GTEX-WFG8-1526-SM-5CHSI	-9.966
GTEX-WFON-1426-SM-5CHT1	-9.966
GTEX-11P7K-0626-SM-5985Z	0.2277
GTEX-ZT9W-1626-SM-4YCDQ	-0.3022
GTEX-13111-1326-SM-5GCNO	-0.4521
GTEX-SUCS-1126-SM-4DM61	-0.4521
GTEX-SNOS-1026-SM-4DM4Y	-0.5543
GTEX-14C5O-2826-SM-5RQI6	-0.5756
GTEX-111YS-1726-SM-5GIED	-0.5973
GTEX-1399R-0526-SM-5IJEF	-0.6193
GTEX-XPVG-2026-SM-4B65E	-0.6643
GTEX-ZLFU-1726-SM-4WWBU	-0.7834
GTEX-VJYA-1226-SM-3GIJ6	-0.8339
GTEX-OOBK-2025-SM-3LK5S	-0.8339
GTEX-11EQ9-1726-SM-5HL6U	-0.8863
GTEX-11DXZ-1826-SM-5H12Y	-0.9971
GTEX-13O21-1126-SM-5N9EV	-1.056
GTEX-131XF-1926-SM-5DUW4	-1.056
GTEX-WFG7-1826-SM-3GIL1	-1.181
GTEX-1399T-1226-SM-5P9J5	-1.214
GTEX-ZDYS-1226-SM-5IJF3	-1.214
GTEX-WFON-1626-SM-4LVMV	-1.248
GTEX-ZTX8-1026-SM-5EGHD	-1.431
GTEX-XGQ4-1826-SM-4AT6F	-1.431
GTEX-QMRM-1426-SM-4R1K8	-1.510
GTEX-OOBJ-2026-SM-3NB1R	-1.510
GTEX-XMK1-1026-SM-4B65H	-1.595
GTEX-144GM-0826-SM-5O98R	-1.639
GTEX-QLQ7-1326-SM-4R1JY	-1.781
GTEX-QV44-1526-SM-4R1KI	-1.831
GTEX-U3ZM-0926-SM-4DXSW	-1.884
GTEX-PLZ6-1126-SM-3P5ZR	-1.938
GTEX-U4B1-1426-SM-4DXTX	-1.994
GTEX-117YX-1526-SM-5H12T	-2.053
GTEX-13FTW-1226-SM-5LZZ1	-2.114
GTEX-13N2G-1826-SM-5KM1I	-2.245
GTEX-132QS-1126-SM-5P9GC	-2.245
GTEX-Y9LG-1826-SM-4VBQC	-2.315
GTEX-WH7G-1726-SM-4LVKY	-2.315
GTEX-REY6-2126-SM-48FD9	-2.388
GTEX-139T6-1526-SM-5P9G6	-2.388
GTEX-11O72-2726-SM-5HL6K	-2.466
GTEX-QV31-1026-SM-4R1K3	-2.466
GTEX-13O61-1726-SM-5KM46	-2.548
GTEX-YB5E-1826-SM-5IFI4	-2.548
GTEX-111CU-1526-SM-5N9FS	-2.635
GTEX-RM2N-1126-SM-48FCY	-2.635
GTEX-12C56-1326-SM-5FQSV	-2.635
GTEX-S3XE-1326-SM-4AD4H	-2.727
GTEX-13G51-2326-SM-5LZXV	-2.727
GTEX-11ZUS-2126-SM-5N9E6	-2.727
GTEX-11NSD-0826-SM-5986S	-2.727
GTEX-13RTJ-2126-SM-5S2PZ	-2.826
GTEX-11P82-1126-SM-5BC5K	-2.826
GTEX-13FHO-2826-SM-5K7ZA	-2.932
GTEX-146FQ-1726-SM-5QGPX	-2.932
GTEX-NPJ8-2426-SM-3MJHL	-2.932
GTEX-UTHO-2726-SM-4JBH9	-2.932
GTEX-SNMC-0926-SM-4DM5U	-2.932
GTEX-14ABY-0726-SM-5Q5DF	-3.047
GTEX-V955-1826-SM-4JBIL	-3.047
GTEX-P4QS-2026-SM-3NMCG	-3.047
GTEX-YJ8A-1126-SM-5IFJU	-3.047
GTEX-S95S-1026-SM-4B64M	-3.047
GTEX-11OF3-1726-SM-5GU5Q	-3.171
GTEX-1477Z-2226-SM-5QGPG	-3.171
GTEX-T5JC-1226-SM-4DM7C	-3.171
GTEX-12ZZZ-2026-SM-5LZWJ	-3.308
GTEX-14BMV-2326-SM-5RQJ4	-3.308
GTEX-YFCO-1626-SM-4W1Z3	-3.308
GTEX-YF7O-1926-SM-4W1YQ	-3.458
GTEX-NFK9-2226-SM-3MJGP	-3.626
GTEX-S33H-1826-SM-4AD65	-3.626
GTEX-QEG4-2226-SM-4R1JM	-3.626
GTEX-13OW8-0426-SM-5J2NR	-4.035
GTEX-WYJK-0626-SM-4ONCZ	-4.035
GTEX-U8XE-2526-SM-4E3IT	-4.035
GTEX-ZY6K-1526-SM-5GZXE	-4.293
GTEX-T8EM-1826-SM-4DM7F	-4.293
GTEX-ZUA1-2826-SM-59HLE	-4.293
GTEX-U3ZH-0926-SM-4DXU4	-4.293
GTEX-XOTO-2826-SM-4B65I	-4.293
GTEX-Q2AI-1126-SM-48U19	-4.293
GTEX-WFG8-1826-SM-4LVM4	-4.608
GTEX-SJXC-2026-SM-4DM6N	-4.608
GTEX-132NY-2826-SM-5P9G2	-4.608
GTEX-ZYFD-2526-SM-5E45L	-5.012
GTEX-X5EB-1826-SM-4E3K8	-5.012
GTEX-RWSA-2026-SM-47JX8	-5.012
GTEX-11DYG-2526-SM-5N9BB	-5.012
GTEX-S4Q7-1026-SM-4AD75	-5.012
GTEX-XQ3S-2526-SM-4BOOG	-5.012
GTEX-V1D1-1926-SM-4JBGX	-5.574
GTEX-111FC-2026-SM-5GZYO	-5.574
GTEX-OIZH-2026-SM-3NB1M	-9.966
GTEX-13FXS-2826-SM-5LZYC	-9.966
GTEX-WOFM-0326-SM-4OOSL	-9.966
GTEX-WY7C-2026-SM-4ONCM	-9.966
GTEX-11TUW-2126-SM-5GU7B	-9.966
GTEX-145LV-1226-SM-5S2QH	-9.966
GTEX-117YW-1426-SM-5EGGO	-9.966
GTEX-U412-2026-SM-4DXSI	-9.966
GTEX-11WQC-2326-SM-5EQKE	1.919
GTEX-11DXZ-2126-SM-59881	1.491
GTEX-117YW-1526-SM-5EGGP	1.486
GTEX-Z93S-1726-SM-5HL8G	1.476
GTEX-11ZUS-2726-SM-5FQUA	1.465
GTEX-12WSH-0326-SM-5GCNH	1.317
GTEX-14ABY-0626-SM-5Q5C9	1.317
GTEX-Q2AI-1226-SM-48U14	1.317
GTEX-111VG-1926-SM-5GIDO	1.293
GTEX-TKQ2-1526-SM-4DXUN	1.281
GTEX-11EQ8-1426-SM-5EGJR	1.264
GTEX-ZYT6-2726-SM-5GICP	1.245
GTEX-12WSL-2326-SM-5DUXQ	1.233
GTEX-12ZZY-0126-SM-5LZV2	1.215
GTEX-11OF3-1826-SM-5987N	1.171
GTEX-13FLW-2126-SM-5N9FD	1.164
GTEX-Y111-2426-SM-4TT23	1.132
GTEX-139TS-1726-SM-5IJG5	1.112
GTEX-145MO-0126-SM-5S2QU	1.085
GTEX-11NUK-2626-SM-5A5MB	1.078
GTEX-N7MS-0126-SM-3TW8O	1.071
GTEX-13OVL-0426-SM-5IFG6	1.050
GTEX-13NYB-2226-SM-5MR58	1.050
GTEX-ZPU1-2126-SM-57WED	1.050
GTEX-13112-0226-SM-5P9IV	1.043
GTEX-QEG4-0126-SM-48TZE	1.001
GTEX-139TT-2226-SM-5LZWO	0.9862
GTEX-11EQ9-1926-SM-5PNVV	0.9568
GTEX-11NV4-1726-SM-5N9FC	0.9493
GTEX-REY6-0126-SM-48FDT	0.9419
GTEX-117XS-2026-SM-5GID1	0.9343
GTEX-11GS4-2026-SM-5N9CP	0.8883
GTEX-ZVTK-0126-SM-57WDG	0.8883
GTEX-S7SE-0326-SM-4AT5Q	0.8488
GTEX-T6MN-2026-SM-4DM7L	0.8408
GTEX-ZYFC-0126-SM-5GIEH	0.8327
GTEX-13111-1526-SM-5EGJX	0.8246
GTEX-131XE-0426-SM-5IJF4	0.8164
GTEX-XQ3S-2726-SM-4BOP2	0.7999
GTEX-1212Z-0326-SM-5FQSJ	0.7916
GTEX-ZV7C-2026-SM-5NQ8F	0.7664
GTEX-XAJ8-1326-SM-47JYT	0.7579
GTEX-V1D1-2126-SM-4JBH4	0.7579
GTEX-111YS-2026-SM-5EGGL	0.7233
GTEX-Q2AH-1526-SM-48TZG	0.7233
GTEX-S4Q7-1226-SM-4AD5I	0.7233
GTEX-12C56-1426-SM-5FQSW	0.6969
GTEX-OXRL-2126-SM-3NM98	0.6699
GTEX-ZVZP-2226-SM-57WBF	0.6425
GTEX-OHPM-2126-SM-3LK75	0.6239
GTEX-SNOS-1126-SM-4DM67	0.6145
GTEX-12WSI-2126-SM-5GCMV	0.6145
GTEX-ZT9X-1426-SM-5DUX1	0.6145
GTEX-13NZB-2026-SM-5MR4M	0.6050
GTEX-YEC3-1726-SM-5IFIK	0.5568
GTEX-QEG5-0126-SM-4R1JR	0.5370
GTEX-132QS-1226-SM-5P9GD	0.5069
GTEX-XMK1-2026-SM-4B65K	0.4967
GTEX-XBED-2026-SM-4AT5D	0.4967
GTEX-WHSE-0426-SM-4M1XO	0.4967
GTEX-WK11-0326-SM-4OOS6	0.4865
GTEX-ZT9W-2226-SM-57WFU	0.4761
GTEX-147JS-0126-SM-5S2TW	0.4657
GTEX-11TUW-2226-SM-5EQL9	0.4340
GTEX-13NZA-2526-SM-5IJFX	0.4125
GTEX-R55E-0726-SM-48FCZ	0.3907
GTEX-S95S-1126-SM-4B64E	0.3907
GTEX-Y5V6-1726-SM-4VDSZ	0.3796
GTEX-PW2O-1426-SM-48TCD	0.3796
GTEX-145MH-2326-SM-5O9AW	0.3796
GTEX-X3Y1-2626-SM-4PQZI	0.3685
GTEX-111FC-1926-SM-5GZYC	0.3685
GTEX-111CU-1726-SM-5EGHM	0.3685
GTEX-ZUA1-2726-SM-59HLJ	0.3460
GTEX-12696-0226-SM-5EGL3	0.3460
GTEX-RUSQ-2126-SM-47JXK	0.3346
GTEX-WHSB-2126-SM-4M1XF	0.3346
GTEX-U8T8-1126-SM-4DXUE	0.2642
GTEX-ZA64-1626-SM-5CVME	0.2642
GTEX-WFG8-1926-SM-4LVM1	0.2522
GTEX-144GL-0726-SM-5LU4P	0.2400
GTEX-11NSD-1026-SM-5N9BE	0.2277
GTEX-XLM4-1526-SM-4AT6D	0.2154
GTEX-QV31-1126-SM-4R1K4	0.2029
GTEX-11LCK-2326-SM-5HL53	0.2029
GTEX-13O21-1226-SM-5J2MK	0.1648
GTEX-14753-0626-SM-5Q5CY	0.1648
GTEX-13FTW-1326-SM-5LZZD	0.1519
GTEX-U8XE-0126-SM-4E3I3	0.1257
GTEX-11EI6-2226-SM-5EGJM	0.1257
GTEX-QV44-1726-SM-4R1KG	0.09900
GTEX-13OVH-0726-SM-5N9BU	0.07180
GTEX-T8EM-0126-SM-4DM5R	0.05800
GTEX-11P7K-1026-SM-5HL6Y	0.05800
GTEX-13O61-2026-SM-5J2M6	0.05800
GTEX-RWSA-2426-SM-47JXR	0.04400
GTEX-WVLH-2626-SM-4MVNV	0.03000
GTEX-13O1R-0726-SM-5IJEI	0.03000
GTEX-OOBK-2126-SM-3LK5T	0.01580
GTEX-V955-1926-SM-4KL1L	0.01580
GTEX-R55C-1426-SM-48FED	0.001400
GTEX-QLQW-1026-SM-447A9	-0.01300
GTEX-YEC4-1526-SM-4W1YU	-0.01300
GTEX-S3XE-1526-SM-4AD5A	-0.02770
GTEX-WZTO-0326-SM-4PQYZ	-0.02770
GTEX-RM2N-1326-SM-48FCW	-0.04250
GTEX-145LT-0426-SM-5LUAP	-0.05740
GTEX-YB5E-1926-SM-5IFIG	-0.08770
GTEX-144GN-1626-SM-5Q5BU	-0.1031
GTEX-12WSM-1326-SM-5GCP9	-0.1665
GTEX-YF7O-2026-SM-4W1YE	-0.1828
GTEX-13N2G-0126-SM-5N9DV	-0.1828
GTEX-U3ZM-1626-SM-4DXSK	-0.1828
GTEX-T5JC-0726-SM-4DM55	-0.2328
GTEX-Y3I4-2026-SM-4TT6Z	-0.2328
GTEX-SUCS-1326-SM-4DM5T	-0.2498
GTEX-QMRM-1526-SM-4R1K6	-0.2671
GTEX-P4QS-2126-SM-3NMCF	-0.2671
GTEX-ZAB5-2426-SM-5CVMW	-0.3022
GTEX-X5EB-2026-SM-4E3KA	-0.3201
GTEX-WH7G-1926-SM-4LVMM	-0.4131
GTEX-NFK9-0126-SM-3LK5H	-0.4521
GTEX-R55D-0126-SM-48FEL	-0.4719
GTEX-11TT1-2226-SM-5GU6B	-0.4719
GTEX-P4QR-0226-SM-3NMCH	-0.4921
GTEX-YFCO-1726-SM-4W21S	-0.5125
GTEX-11WQK-2826-SM-5EQKH	-0.5332
GTEX-1399Q-2826-SM-5IJEZ	-0.5543
GTEX-SNMC-1026-SM-4DM7K	-0.5973
GTEX-O5YT-2126-SM-3MJGD	-0.6416
GTEX-14A6H-2326-SM-5Q5B5	-0.7108
GTEX-1399T-1526-SM-5P9J6	-0.8599
GTEX-PLZ6-1226-SM-3P5ZS	-0.8863
GTEX-OIZI-0126-SM-3NB13	-0.9132
GTEX-OOBJ-2126-SM-3NB1N	-0.9132
GTEX-WOFM-1126-SM-4OOSB	-0.9132
GTEX-ZTX8-1126-SM-51MRM	-0.9971
GTEX-PLZ5-1526-SM-3P5ZX	-1.026
GTEX-X261-2326-SM-4PQYU	-1.086
GTEX-Y8E4-2226-SM-5LU94	-1.117
GTEX-XPT6-1626-SM-4B655	-1.214
GTEX-RN64-2326-SM-48FDW	-1.392
GTEX-U3ZH-1526-SM-4DXV1	-1.431
GTEX-Y9LG-1726-SM-4VBQE	-1.685
GTEX-147F4-0626-SM-5LUAK	-1.732
GTEX-11UD2-2826-SM-5GU6X	-1.781
