random_state,best_l1_ratio,alpha_lasso,alpha_elastic,min_samples_leaf,min_samples_split,n_estimators,c_indices_lasso,mean_c_index_lasso,std_c_index_lasso,c_index_lasso_test,c_indices_elastic_net,mean_c_index_elastic,std_c_index_elastic,c_index_elastic_test,c_indices_rf,mean_c_index_rf,std_c_index_rf,c_index_rf_test,ibs_scores_lasso,mean_ibs_lasso,std_ibs_lasso,ibs_test_lasso,ibs_scores_elastic_net,mean_ibs_elastic,std_ibs_elastic,ibs_test_elastic,ibs_scores_rf,mean_ibs_rf,std_ibs_rf,ibs_test_rf,time_dependent_aucs_lasso,mean_auc_lasso,std_auc_lasso,auc_test_lasso,time_dependent_aucs_elastic_net,mean_auc_elastic,std_auc_elastic,auc_test_elastic,time_dependent_aucs_rf,mean_auc_rf,std_auc_rf,auc_test_rf
32,0.2,[0.004166422010066934],[0.0019428095555581706],5,2,1000,"[[0.697103274559194, 0.7619047619047619, 0.6522058823529412]]",0.703737972938966,0.0450294382278535,0.818677325581395,"[[0.7134760705289672, 0.7784992784992785, 0.6360294117647058]]",0.709334920264317,0.0582367442770028,0.817223837209302,"[[0.7717597666130336, 0.7995168002717937, 0.7182626177606831]]",0.747236019181863,0.0257740996927389,0.817950581395349,"[[0.09803003898890914, 0.09235339803057493, 0.09175659655342938]]",0.0940466778576378,0.0028271796815169,0.0926689822745009,"[[0.09494437784586211, 0.09068655622593488, 0.09159255495408139]]",0.0924078296752927,0.0018313503014742,0.0884573810764832,"[[0.09852777605525463, 0.09190259021945771, 0.08780337889748702]]",0.0927445817240664,0.0044185130130515,0.0993681659878948,"[[0.6468155444373787, 0.7818862059476832, 0.6740146545592096]]",0.700905468314757,0.0583287110465876,0.791276541316368,"[[0.6733171632933399, 0.7944885076399186, 0.648477387325838]]",0.705427686086365,0.0637867596991428,0.790294688761673,"[[0.7214548464079295, 0.7932749003648547, 0.7298714973790952]]",0.748200414717293,0.0320571567224001,0.825113582144099
33,0.6,[0.002947385808383515],[0.001274756255515202],5,2,1000,"[[0.8624801271860095, 0.874439461883408, 0.6661631419939577]]",0.801027577021125,0.0954884575851933,0.593768905021174,"[[0.8688394276629571, 0.8863976083707026, 0.6367069486404834]]",0.797314661558048,0.113792795653326,0.613127646702964,"[[0.8867475416156624, 0.8661270476822738, 0.6938840898899441]]",0.773989837556075,0.0749882187783578,0.600423472474289,"[[0.06172378351634567, 0.08570209960132794, 0.10721083952579945]]",0.0848789075478243,0.0185791334561026,0.121110764529735,"[[0.058222704240078624, 0.0832133765859304, 0.1070091098777974]]",0.0828150635679354,0.0199189580334453,0.120320852777125,"[[0.07171306712254916, 0.09096543706041522, 0.10587166117051873]]",0.0895167217844943,0.0139827624546918,0.12515492601864,"[[0.9140312726787924, 0.8983096315720694, 0.6067011590889476]]",0.806347354446603,0.141317007682167,0.586174914729852,"[[0.9038206767563931, 0.915254022071687, 0.577174235238482]]",0.798749644688854,0.156746987001558,0.607872549442355,"[[0.8703445436282213, 0.8664672339827221, 0.6320002290991685]]",0.789604002236704,0.111453937758797,0.58637458016976
34,0.9,[0.0022948273628526535],[0.0021168955471891574],5,2,100,"[[0.7867528271405493, 0.7603833865814696, 0.7589703588143526]]",0.768702190845457,0.0127767566270665,0.718155619596542,"[[0.7996768982229402, 0.7603833865814696, 0.7589703588143526]]",0.773010214539587,0.0188650148134698,0.721613832853026,"[[0.8718550845567398, 0.8036740328145539, 0.7236513999945043]]",0.775290084105132,0.0259852970733935,0.73314121037464,"[[0.09668289202592471, 0.06421386729909684, 0.09794382943348795]]",0.0862801962528365,0.0156117401530052,0.118543752375166,"[[0.09599835070022573, 0.06414986374688733, 0.09801389764527914]]",0.0860540373641307,0.0155104314094887,0.118282455004262,"[[0.09667834423639228, 0.06622832247227271, 0.10015253774002748]]",0.0876864014828974,0.0152392994424467,0.122910120111247,"[[0.763043010207933, 0.6883547770128348, 0.8232606368629438]]",0.758219474694571,0.0551805982002782,0.714877771769389,"[[0.7761650063443178, 0.6883547770128348, 0.8232606368629438]]",0.762593473406699,0.0559049051824135,0.719239846747024,"[[0.7950897371477259, 0.7608940658084951, 0.8305669000663514]]",0.795516901007524,0.0284454191989151,0.74686749428878
35,0.7,[0.0035476891611043353],[0.005309450073105788],15,2,1000,"[[0.8205329153605015, 0.6824611032531824, 0.7314285714285714]]",0.744807530014085,0.0571559487966876,0.783731439638476,"[[0.8252351097178683, 0.6697312588401697, 0.7457142857142857]]",0.746893551424108,0.0634896574787797,0.778566817301485,"[[0.8063518557718256, 0.6495925148895371, 0.7554245096939092]]",0.721791474713974,0.0721026171646714,0.724983860555197,"[[0.08335230302524764, 0.09179652557200121, 0.08789989334906304]]",0.0876829073154373,0.0034507521700702,0.102942866230199,"[[0.08461525644147593, 0.09219946011380549, 0.08820985736017442]]",0.0883415246384852,0.0030976376525752,0.104590850525492,"[[0.09199843589803379, 0.0964298792384966, 0.09742835729528425]]",0.0952855574772715,0.0023598186109656,0.117689206035546,"[[0.8281893749970354, 0.5634899762564378, 0.7715618779197063]]",0.721080409724393,0.113806054018153,0.811193306507467,"[[0.8308978296602895, 0.5580662332152453, 0.7785425527793035]]",0.722502205218279,0.118221995755889,0.809710369049377,"[[0.8431948072791008, 0.515431939926372, 0.7303085466148113]]",0.696311764606761,0.135950873955749,0.772822717036295
36,0.2,[0.0045638239464472615],[0.006498967148354028],5,2,100,"[[0.8128453038674033, 0.7361601884570083, 0.8335570469798658]]",0.794187513101426,0.0418936898966151,0.628270042194093,"[[0.8308011049723757, 0.7573616018845701, 0.838255033557047]]",0.808805913471331,0.0365036816299684,0.628270042194093,"[[0.8280429352498825, 0.7929972324599981, 0.8263453591966263]]",0.806497625500103,0.0181289719454387,0.727848101265823,"[[0.11365569132475915, 0.08661193966876675, 0.07619540830226916]]",0.0921543464319317,0.0157872713618185,0.0880666730834851,"[[0.10621294322852953, 0.08756590152846401, 0.07766613318933176]]",0.0904816593154417,0.0118351545112502,0.0888442814794845,"[[0.10649307023193673, 0.09404958368209917, 0.0900964948249003]]",0.096879716246312,0.0069866138206297,0.0873226085863645,"[[0.8095244628172095, 0.693592952037443, 0.9007637370929416]]",0.801293717315865,0.0847771290846724,0.635165055222419,"[[0.8242624539881249, 0.7146683797608396, 0.9043133980903092]]",0.814414743946425,0.0777347682361642,0.635165055222419,"[[0.8212638623165109, 0.7557805758484958, 0.9037819614736765]]",0.826942133212894,0.0605545737717798,0.742446697757771
37,0.3,[0.0007208701461758031],[0.002517316402831865],5,2,100,"[[0.6811342592592593, 0.7443324937027708, 0.7476359338061466]]",0.724367562256059,0.0306002946079386,0.788724973656481,"[[0.6776620370370371, 0.739294710327456, 0.7594562647754137]]",0.725471004046636,0.0347936303014708,0.793993677555321,"[[0.7496489822972305, 0.8016965099132526, 0.8150535941839442]]",0.737611303567801,0.0522943772224233,0.762381454162276,"[[0.1358003370907931, 0.09337675328834555, 0.0916024544761725]]",0.10692651495177,0.0204297207968465,0.0672441864711581,"[[0.13607986034491937, 0.0930613767517246, 0.0928256643431898]]",0.107322300479944,0.020334893281018,0.0668845973400902,"[[0.14784446189349293, 0.09525473667273722, 0.09539413786305928]]",0.112831112143096,0.0247582424488042,0.0843432883843266,"[[0.6418313028612463, 0.7372014916856267, 0.6426003157415185]]",0.673877703429464,0.0447777806844422,0.776700863236707,"[[0.6358073759601242, 0.7366385864505496, 0.6421893764877504]]",0.671545112966141,0.0461017186981329,0.782685612744646,"[[0.6650278991673494, 0.7112300926331218, 0.7699162242007919]]",0.715391405333754,0.0429214598588678,0.747085400735193
38,0.2,[0.0027870601691233243],[0.005246551313208746],5,2,100,"[[0.7021897810218978, 0.7727272727272727, 0.8570451436388509]]",0.777320732462674,0.0633028210907042,0.656528189910979,"[[0.7065693430656934, 0.7855313700384123, 0.8556771545827634]]",0.78259262256229,0.0609084670709463,0.662462908011869,"[[0.8501035444450066, 0.8043600132884905, 0.8417887894782524]]",0.790733448548517,0.0323712522010641,0.721810089020771,"[[0.08291785002105258, 0.09044461858003655, 0.08681301059241779]]",0.0867251597311689,0.0030734182452652,0.0991576914457671,"[[0.08305375901717003, 0.09070964341905098, 0.08839716847602754]]",0.0873868569707495,0.0032061075566293,0.100042025928241,"[[0.08503508871926782, 0.09033551209441008, 0.09321091699614474]]",0.0895271726032742,0.0033863551253958,0.108003373946431,"[[0.7478101923421717, 0.7805544573301877, 0.9022827635387786]]",0.810215804403713,0.0664594635633119,0.668025058984422,"[[0.750007907966661, 0.8005110094580544, 0.8999775727441212]]",0.816832163389612,0.0623030771717799,0.668311206891149,"[[0.7780069330456736, 0.8264315469513425, 0.8842507760247071]]",0.829563085340574,0.0434303537651629,0.73634484409938
39,0.5,[0.008399664869356357],[0.013947098681921231],15,2,1000,"[[0.8160583941605839, 0.6344778254649499, 0.7868217054263565]]",0.745785975017297,0.0796066333484475,0.710543337645537,"[[0.8160583941605839, 0.6344778254649499, 0.7868217054263565]]",0.745785975017297,0.0796066333484475,0.710543337645537,"[[0.8611592414675022, 0.602804598689256, 0.8220706013070181]]",0.71981955290625,0.103400739385896,0.754204398447607,"[[0.08324134504402825, 0.09403139008099314, 0.08542542509147535]]",0.0875660534054989,0.0046578238952707,0.11111928275989,"[[0.08656957884856556, 0.09447798750331257, 0.08630604443494885]]",0.0891178702622756,0.0037917019243813,0.113807256093019,"[[0.09332221346627471, 0.1011988737862251, 0.09040863817231072]]",0.0949765751416035,0.0045577758146961,0.119285126549529,"[[0.8210667199605719, 0.5971310860406477, 0.8181767716866566]]",0.745458192562625,0.104889738446755,0.663077836901856,"[[0.8210667199605719, 0.5971310860406477, 0.8181767716866566]]",0.745458192562625,0.104889738446755,0.663077836901856,"[[0.8486141160326124, 0.5433200880704391, 0.8089870525007498]]",0.733640418867934,0.135545680558721,0.712754465336599
40,0.4,[0.006601536943847458],[0.005661592432085495],5,2,100,"[[0.744228432563791, 0.7923898531375166, 0.7484586929716399]]",0.761692326224316,0.021775022307215,0.686088527551942,"[[0.7290400972053463, 0.7997329773030708, 0.750924784217016]]",0.759899286241811,0.0295496992547876,0.68970189701897,"[[0.7223826061484087, 0.8322186143766206, 0.7109449168657915]]",0.7196218462193,0.0200953925162238,0.760162601626016,"[[0.12061610154994307, 0.09549138212063597, 0.08392422056333958]]",0.100010568077973,0.0153164576816684,0.0692441907002288,"[[0.12003711259890573, 0.09457547075412448, 0.08385614114107148]]",0.0994895748313672,0.0151740345781784,0.0688028942813301,"[[0.11894202635048505, 0.10087463310544437, 0.090937314905986]]",0.103584658120638,0.0115923578981915,0.0710199711255531,"[[0.7621642420755305, 0.8017623955692291, 0.680652426540874]]",0.748193021395211,0.0504202499331761,0.671835461816128,"[[0.74674100823216, 0.8085012307008826, 0.6766584127001218]]",0.743966883877722,0.0538603378442545,0.672498856621217,"[[0.7266711324307097, 0.7354508994035185, 0.6431518267666763]]",0.701757952866968,0.0415955092879563,0.762760572510462
41,0.3,[0.006175387219060675],[0.0009120267707219861],5,2,500,"[[0.713946117274168, 0.7006079027355623, 0.5948717948717949]]",0.669808604960508,0.0532673828996907,0.744674726540012,"[[0.661648177496038, 0.7112462006079028, 0.6273504273504273]]",0.666748268484789,0.0344396417779239,0.754173862982153,"[[0.6397554816401879, 0.630963168049108, 0.7223691012800589]]",0.665160802214449,0.0253572274122292,0.721934369602763,"[[0.08326189376017182, 0.0867524896466643, 0.08843808949901814]]",0.0861508243019514,0.0021555743970744,0.125070270372485,"[[0.08108769704558945, 0.0858271820209174, 0.08935868717699304]]",0.0854245220811666,0.0033886005674667,0.117173159177057,"[[0.0880509876932247, 0.08715950131100678, 0.0900765218786112]]",0.0884290036276142,0.0012204983361851,0.128734240420567,"[[0.6684485573782633, 0.6323814612322592, 0.5689461840856357]]",0.623258734232053,0.0411306753624475,0.730225640955143,"[[0.6324199349673515, 0.597473068974353, 0.6123051396489431]]",0.614066047863549,0.0143212303705221,0.741659984371919,"[[0.6805768863471623, 0.6747371281064083, 0.6163512139770592]]",0.65722174281021,0.0289979975102151,0.731802327196875
42,0.5,[0.012852778126372135],[0.011127321661558201],5,2,100,"[[0.6623563218390804, 0.720162224797219, 0.7688243064729194]]",0.71711428436974,0.0435187729118897,0.746715927750411,"[[0.6975574712643678, 0.7172653534183082, 0.7714663143989432]]",0.72876304636054,0.0312492877851447,0.773399014778325,"[[0.7770198267562697, 0.7197203717650571, 0.7529812721707786]]",0.703065740372774,0.0169939970045672,0.8123973727422,"[[0.09184539369484629, 0.11406501558646251, 0.11395794462042579]]",0.106622784633912,0.0104492847689022,0.0908483815033316,"[[0.08802937451627621, 0.11123168764659784, 0.11130899836816809]]",0.103523353510347,0.0109559430763537,0.0824995573455369,"[[0.08706196171018817, 0.10673510928184768, 0.11659356579238274]]",0.103463545594806,0.0122761627184732,0.0813157590789333,"[[0.7312433456690837, 0.6538697127051668, 0.8018764246597773]]",0.728996494344676,0.0604443708520997,0.75504589498787,"[[0.7707058291444487, 0.6435341960817382, 0.806483782964977]]",0.740241269397055,0.0699247644105503,0.776839306424398,"[[0.7436074530287049, 0.6408603612269947, 0.7384749966842893]]",0.707647603646663,0.04727217179659,0.827586498131706
43,0.2,[0.0017243294306048338],[0.002343870858320348],5,2,500,"[[0.7056694813027744, 0.7978468899521531, 0.795774647887324]]",0.766430339714084,0.0429727431670604,0.713930348258706,"[[0.7201447527141134, 0.8002392344497608, 0.7895148669796557]]",0.76996628471451,0.0355001577701504,0.713930348258706,"[[0.7048187225902798, 0.8001826979613214, 0.8467826198786382]]",0.766911936649427,0.0459164796637944,0.78441127694859,"[[0.10898306925089522, 0.08466971992593295, 0.09201483974462449]]",0.0952225429738175,0.0101817404816774,0.0743039536889208,"[[0.11000082002515203, 0.08338394710847338, 0.09144087447911174]]",0.094941880537579,0.0111447226234878,0.0747312590892462,"[[0.12780087277223842, 0.09658856491927294, 0.09200923629565702]]",0.105466224662389,0.015903247934596,0.07809283914794,"[[0.7165246542874142, 0.7772828601833084, 0.8171473456281965]]",0.77031828669964,0.0413731834728942,0.690772736003453,"[[0.735582696603429, 0.7776999168323099, 0.8082601884488965]]",0.773847600628212,0.0297952424651908,0.690772736003453,"[[0.708456573677756, 0.7644619075291821, 0.8333602595207813]]",0.768759580242573,0.0510821898340106,0.783248615361256
44,0.7,[0.011923526493087575],[0.014141601669497635],5,2,500,"[[0.7900232018561485, 0.6757269279393173, 0.724293059125964]]",0.730014396307143,0.0468363095057199,0.789069990412272,"[[0.8016241299303944, 0.6782553729456384, 0.7268637532133676]]",0.735581085363133,0.0507408872596709,0.788590604026846,"[[0.8025912050204878, 0.7560040174268348, 0.7077746894560258]]",0.715403804333072,0.0577183874919609,0.75790987535954,"[[0.1035508456922618, 0.10043987584301356, 0.10532548927586093]]",0.103105403603712,0.0020192603669814,0.0784563629166591,"[[0.10325043991553758, 0.10059161204038167, 0.10396229879887361]]",0.102601450251598,0.0014505798826432,0.0775571035331107,"[[0.10410328903417664, 0.10470443709202089, 0.10416458831115412]]",0.104324104812451,0.0002700973682481,0.0745349492017173,"[[0.824345203299182, 0.687758257339792, 0.7163479816242815]]",0.742817147421085,0.0588187102041085,0.811686744965404,"[[0.8349885023584593, 0.6883972237955682, 0.7193324579869094]]",0.747572728046979,0.0630892773640393,0.809231953397173,"[[0.80446100816076, 0.7358307935578997, 0.6895283916926489]]",0.743273397803769,0.0472152577776998,0.764271440207929
