time,nri_event,nri_nonevent,nri_total,percentile,random_state,model
34.4,0.0,-0.0266666666666666,-0.0266666666666666,25,1,random_forest
41.1,1.0,0.0384615384615384,1.0384615384615383,50,1,random_forest
54.2,,0.037037037037037,,75,1,random_forest
34.4,0.0,0.0,0.0,25,1,LASSO
41.1,0.0,0.1153846153846153,0.1153846153846153,50,1,LASSO
54.2,,0.1481481481481481,,75,1,LASSO
34.4,0.0,0.0,0.0,25,1,RIDGE
41.1,0.0,0.0,0.0,50,1,RIDGE
54.2,,0.0,,75,1,RIDGE
34.4,0.0,0.08,0.08,25,1,ELASTIC_NET
41.1,0.0,0.1346153846153846,0.1346153846153846,50,1,ELASTIC_NET
54.2,,0.3333333333333333,,75,1,ELASTIC_NET
33.6,0.0,-0.1794871794871795,-0.1794871794871795,25,2,random_forest
44.5,0.0,0.1153846153846153,0.1153846153846153,50,2,random_forest
54.6,,0.0357142857142857,,75,2,random_forest
33.6,0.0,0.4743589743589743,0.4743589743589743,25,2,LASSO
44.5,0.0,0.3653846153846153,0.3653846153846153,50,2,LASSO
54.6,,0.3571428571428571,,75,2,LASSO
33.6,0.0,0.0,0.0,25,2,RIDGE
44.5,0.0,0.0,0.0,50,2,RIDGE
54.6,,0.0,,75,2,RIDGE
33.6,0.0,0.358974358974359,0.358974358974359,25,2,ELASTIC_NET
44.5,0.0,0.2307692307692307,0.2307692307692307,50,2,ELASTIC_NET
54.6,,0.1785714285714285,,75,2,ELASTIC_NET
34.6,0.0,-0.1466666666666666,-0.1466666666666666,25,3,random_forest
42.6,1.0,-0.1346153846153846,0.8653846153846154,50,3,random_forest
54.6,,-0.1851851851851851,,75,3,random_forest
34.6,-0.25,0.52,0.27,25,3,LASSO
42.6,0.0,0.5769230769230769,0.5769230769230769,50,3,LASSO
54.6,,0.3703703703703703,,75,3,LASSO
34.6,0.0,0.0,0.0,25,3,RIDGE
42.6,0.0,0.0,0.0,50,3,RIDGE
54.6,,0.0,,75,3,RIDGE
34.6,-0.25,0.3866666666666666,0.1366666666666666,25,3,ELASTIC_NET
42.6,0.0,0.4807692307692308,0.4807692307692308,50,3,ELASTIC_NET
54.6,,0.1851851851851851,,75,3,ELASTIC_NET
34.7,0.0,-0.1066666666666666,-0.1066666666666666,25,4,random_forest
46.9,0.0,-0.0392156862745098,-0.0392156862745098,50,4,random_forest
57.4,0.0,-0.1923076923076923,-0.1923076923076923,75,4,random_forest
34.7,0.5,0.1066666666666666,0.6066666666666667,25,4,LASSO
46.9,0.0,0.3333333333333333,0.3333333333333333,50,4,LASSO
57.4,0.0,0.3076923076923077,0.3076923076923077,75,4,LASSO
34.7,0.0,0.0,0.0,25,4,RIDGE
46.9,0.0,0.0,0.0,50,4,RIDGE
57.4,0.0,0.0,0.0,75,4,RIDGE
34.7,0.0,0.3333333333333333,0.3333333333333333,25,4,ELASTIC_NET
46.9,0.0,-0.0980392156862745,-0.0980392156862745,50,4,ELASTIC_NET
57.4,0.0,-0.0769230769230769,-0.0769230769230769,75,4,ELASTIC_NET
32.9,-0.3333333333333333,0.0921052631578947,-0.2412280701754385,25,5,random_forest
41.8,1.0,-0.0961538461538461,0.903846153846154,50,5,random_forest
55.1,,-0.1481481481481481,,75,5,random_forest
32.9,0.3333333333333333,-0.1578947368421052,0.175438596491228,25,5,LASSO
41.8,1.0,-0.0576923076923076,0.9423076923076924,50,5,LASSO
55.1,,-0.1851851851851851,,75,5,LASSO
32.9,0.0,0.0,0.0,25,5,RIDGE
41.8,0.0,0.0,0.0,50,5,RIDGE
55.1,,0.0,,75,5,RIDGE
32.9,0.3333333333333333,-0.25,0.0833333333333333,25,5,ELASTIC_NET
41.8,0.0,-0.0576923076923076,-0.0576923076923076,50,5,ELASTIC_NET
55.1,,-0.1111111111111111,,75,5,ELASTIC_NET
33.6,0.0,0.0779220779220779,0.0779220779220779,25,6,random_forest
45.3,0.0,0.1764705882352941,0.1764705882352941,50,6,random_forest
54.5,0.0,0.1538461538461538,0.1538461538461538,75,6,random_forest
33.6,0.0,-0.6233766233766234,-0.6233766233766234,25,6,LASSO
45.3,0.0,-0.2352941176470588,-0.2352941176470588,50,6,LASSO
54.5,0.0,-0.2307692307692307,-0.2307692307692307,75,6,LASSO
33.6,0.0,0.0,0.0,25,6,RIDGE
45.3,0.0,0.0,0.0,50,6,RIDGE
54.5,0.0,0.0,0.0,75,6,RIDGE
33.6,0.0,-0.3506493506493506,-0.3506493506493506,25,6,ELASTIC_NET
45.3,0.0,-0.1176470588235294,-0.1176470588235294,50,6,ELASTIC_NET
54.5,0.0,-0.1538461538461538,-0.1538461538461538,75,6,ELASTIC_NET
32.1,0.0,0.1578947368421052,0.1578947368421052,25,7,random_forest
45.3,0.0,0.25,0.25,50,7,random_forest
54.9,0.0,0.2692307692307692,0.2692307692307692,75,7,random_forest
32.1,0.6666666666666666,-0.0657894736842105,0.6008771929824561,25,7,LASSO
45.3,1.0,0.25,1.25,50,7,LASSO
54.9,1.0,0.1923076923076923,1.1923076923076923,75,7,LASSO
32.1,0.0,0.0,0.0,25,7,RIDGE
45.3,0.0,0.0,0.0,50,7,RIDGE
54.9,0.0,0.0,0.0,75,7,RIDGE
32.1,0.6666666666666666,0.0,0.6666666666666666,25,7,ELASTIC_NET
45.3,1.0,0.2692307692307692,1.2692307692307692,50,7,ELASTIC_NET
54.9,1.0,0.1923076923076923,1.1923076923076923,75,7,ELASTIC_NET
33.2,0.0,0.1066666666666666,0.1066666666666666,25,8,random_forest
44.1,0.0,0.1346153846153846,0.1346153846153846,50,8,random_forest
54.5,,0.1111111111111111,,75,8,random_forest
33.2,0.0,0.1333333333333333,0.1333333333333333,25,8,LASSO
44.1,0.0,0.1538461538461538,0.1538461538461538,50,8,LASSO
54.5,,0.2222222222222222,,75,8,LASSO
33.2,0.0,0.0,0.0,25,8,RIDGE
44.1,0.0,0.0,0.0,50,8,RIDGE
54.5,,0.0,,75,8,RIDGE
33.2,0.0,0.0133333333333333,0.0133333333333333,25,8,ELASTIC_NET
44.1,0.0,-0.0961538461538461,-0.0961538461538461,50,8,ELASTIC_NET
54.5,,-0.074074074074074,,75,8,ELASTIC_NET
32.0,0.0,-0.0769230769230769,-0.0769230769230769,25,9,random_forest
44.3,0.0,0.3846153846153846,0.3846153846153846,50,9,random_forest
58.6,0.0,0.3076923076923077,0.3076923076923077,75,9,random_forest
32.0,0.0,-0.1666666666666666,-0.1666666666666666,25,9,LASSO
44.3,0.0,0.5384615384615384,0.5384615384615384,50,9,LASSO
58.6,0.0,0.0,0.0,75,9,LASSO
32.0,0.0,0.0,0.0,25,9,RIDGE
44.3,0.0,0.0,0.0,50,9,RIDGE
58.6,0.0,0.0,0.0,75,9,RIDGE
32.0,0.0,-0.1666666666666666,-0.1666666666666666,25,9,ELASTIC_NET
44.3,0.0,0.0,0.0,50,9,ELASTIC_NET
58.6,0.0,0.0,0.0,75,9,ELASTIC_NET
32.0,0.0,0.0,0.0,25,10,random_forest
48.3,0.0,-0.0925925925925925,-0.0925925925925925,50,10,random_forest
59.7,,-0.1481481481481481,,75,10,random_forest
32.0,0.0,-0.0256410256410256,-0.0256410256410256,25,10,LASSO
48.3,-1.0,-0.2592592592592592,-1.2592592592592593,50,10,LASSO
59.7,,-0.4074074074074074,,75,10,LASSO
32.0,0.0,0.0,0.0,25,10,RIDGE
48.3,0.0,0.0,0.0,50,10,RIDGE
59.7,,0.0,,75,10,RIDGE
32.0,0.0,0.1153846153846153,0.1153846153846153,25,10,ELASTIC_NET
48.3,-1.0,0.2777777777777778,-0.7222222222222222,50,10,ELASTIC_NET
59.7,,0.2592592592592592,,75,10,ELASTIC_NET
34.4,0.0,0.4102564102564102,0.4102564102564102,25,11,random_forest
42.7,0.0,0.2884615384615384,0.2884615384615384,50,11,random_forest
57.3,,0.1111111111111111,,75,11,random_forest
34.4,-0.5,0.1025641025641025,-0.3974358974358974,25,11,LASSO
42.7,0.0,0.5192307692307693,0.5192307692307693,50,11,LASSO
57.3,,-0.1481481481481481,,75,11,LASSO
34.4,0.0,0.0,0.0,25,11,RIDGE
42.7,0.0,0.0,0.0,50,11,RIDGE
57.3,,0.0,,75,11,RIDGE
34.4,0.0,-0.0256410256410256,-0.0256410256410256,25,11,ELASTIC_NET
42.7,0.0,-0.1538461538461538,-0.1538461538461538,50,11,ELASTIC_NET
57.3,,-0.1111111111111111,,75,11,ELASTIC_NET
36.5,0.0,0.3846153846153846,0.3846153846153846,25,12,random_forest
44.6,,0.3584905660377358,,50,12,random_forest
54.9,,0.2592592592592592,,75,12,random_forest
36.5,0.0,0.4102564102564102,0.4102564102564102,25,12,LASSO
44.6,,0.3962264150943396,,50,12,LASSO
54.9,,0.3333333333333333,,75,12,LASSO
36.5,0.0,0.0,0.0,25,12,RIDGE
44.6,,0.0,,50,12,RIDGE
54.9,,0.0,,75,12,RIDGE
36.5,0.0,0.3846153846153846,0.3846153846153846,25,12,ELASTIC_NET
44.6,,0.3396226415094339,,50,12,ELASTIC_NET
54.9,,-0.037037037037037,,75,12,ELASTIC_NET
32.0,,-0.0632911392405063,,25,13,random_forest
44.0,,0.1132075471698113,,50,13,random_forest
53.1,,0.1111111111111111,,75,13,random_forest
32.0,,0.1392405063291139,,25,13,LASSO
44.0,,0.4150943396226415,,50,13,LASSO
53.1,,0.2962962962962963,,75,13,LASSO
32.0,,0.0,,25,13,RIDGE
44.0,,0.0,,50,13,RIDGE
53.1,,0.0,,75,13,RIDGE
32.0,,0.1772151898734177,,25,13,ELASTIC_NET
44.0,,0.4528301886792453,,50,13,ELASTIC_NET
53.1,,0.2962962962962963,,75,13,ELASTIC_NET
34.6,1.0,-0.2337662337662337,0.7662337662337663,25,14,random_forest
47.2,,-0.2830188679245283,,50,14,random_forest
59.3,,-0.3703703703703703,,75,14,random_forest
34.6,0.5,0.1038961038961039,0.6038961038961039,25,14,LASSO
47.2,,0.3396226415094339,,50,14,LASSO
59.3,,0.1111111111111111,,75,14,LASSO
34.6,0.0,0.0,0.0,25,14,RIDGE
47.2,,0.0,,50,14,RIDGE
59.3,,0.0,,75,14,RIDGE
34.6,0.0,0.0909090909090909,0.0909090909090909,25,14,ELASTIC_NET
47.2,,0.320754716981132,,50,14,ELASTIC_NET
59.3,,0.2222222222222222,,75,14,ELASTIC_NET
34.4,0.0,0.0394736842105263,0.0394736842105263,25,15,random_forest
45.3,,0.1132075471698113,,50,15,random_forest
